Fecha;Total;Otros;Prendarios;Hipotecarios;Adelantos;Personales;Documentos;Tarjetas
2021-10-18;3457738;199755;195831;259649;370764;600161;829233;1002345
2021-10-19;3476206;198491;196569;260165;358467;602287;831419;1028808
2021-10-20;3494441;196006;197100;260712;357025;604476;840188;1038934
2021-10-21;3507122;196602;197814;260968;352508;606406;843538;1049286
2021-10-22;3525741;197562;199196;261527;349893;608356;849250;1059957
2021-10-25;3580740;200623;199791;267783;360426;610476;854312;1087329
2021-10-26;3578173;200761;200477;262768;350533;612371;854495;1096768
2021-10-27;3601625;200225;201650;263608;352841;614228;861159;1107914
2021-10-28;3630126;203107;202583;263603;353065;615406;868885;1123477
2021-10-29;3650084;201068;204614;263869;349209;617294;883305;1130725
2021-11-01;3654601;205441;206959;264455;360934;619461;881409;1115942
2021-11-02;3659223;206265;206173;264584;350668;621068;877884;1132581
2021-11-03;3634733;206554;206950;264899;349737;620885;882066;1103642
2021-11-04;3645561;207441;207678;265022;350281;621386;893406;1100347
2021-11-05;3664182;211752;207865;265267;342323;622874;900720;1113381
2021-11-08;3656675;211531;207984;265556;351593;625412;909177;1085422
2021-11-09;3659570;212576;209336;265876;350955;627209;915991;1077627
2021-11-10;3670291;213390;209503;266788;364674;629046;924506;1062384
2021-11-11;3700229;213964;210328;267327;373803;631447;934511;1068849
2021-11-12;3721660;215004;211734;268624;372088;633846;947563;1072801
2021-11-15;3743160;215087;213646;268673;378221;635870;947919;1083744
2021-11-16;3762789;215748;213482;268848;376041;637972;947519;1103179
2021-11-17;3778804;216473;214365;269283;376768;640027;949977;1111911
2021-11-18;3798484;216845;215366;269807;375606;641707;955298;1123855
2021-11-19;3816386;217796;216639;270838;369300;643619;963630;1134564
2021-11-23;3842965;218903;217320;270871;380193;645663;960156;1149859
2021-11-24;3850524;219259;217997;270996;370192;647544;955516;1169020
2021-11-25;3878720;219516;219344;271327;381525;649152;957133;1180723
2021-11-26;3895692;219242;220532;271954;386583;650669;960292;1186420
2021-11-29;3930033;220842;221322;272513;393636;651994;962923;1206803
2021-11-30;3941724;224682;222280;273116;383740;651163;967209;1219534
2021-12-01;3955391;225204;225309;273125;383332;654741;963735;1229945
2021-12-02;3956374;225272;225741;273874;379482;655909;964822;1231274
2021-12-03;3959735;224374;225600;274744;377034;655906;971558;1230519
2021-12-06;3968046;224158;224914;274865;384343;655987;978330;1225449
2021-12-07;3977261;223844;224524;275704;382548;657420;980621;1232600
2021-12-09;3968760;224608;224891;276072;385957;659641;986916;1210675
2021-12-10;3966755;223750;225136;276753;389385;660681;993399;1197651
2021-12-13;3927828;223657;226135;278276;396373;662492;995881;1145014
2021-12-14;3929367;223082;226897;279124;388233;664182;997244;1150605
2021-12-15;3931382;224301;227556;279629;395707;665869;1004886;1133434
2021-12-16;3944619;225762;228570;280165;399692;667541;1009427;1133462
2021-12-17;3962436;225494;229860;281270;399781;668899;1018887;1138245
2021-12-20;3995015;224351;230662;282112;418791;670225;1022210;1146664
2021-12-21;4002685;224345;231388;282585;400276;671517;1023135;1169439
2021-12-22;4029175;224357;232076;283601;403704;672999;1030817;1181621
2021-12-23;4061824;229922;233828;285290;405490;673419;1041564;1192311
2021-12-27;4091892;232963;233909;285813;409129;674010;1045501;1210567
2021-12-28;4112346;235143;234504;285987;390965;675433;1043752;1246562
2021-12-29;4128570;233778;235326;287133;383042;676967;1055094;1257230
2021-12-30;4150070;234988;236063;287720;386178;675557;1062018;1267546
2022-01-03;4154908;238468;236676;287901;407397;676402;1058536;1249528
2022-01-04;4123320;237541;236880;288102;384576;676788;1044311;1255122
2022-01-05;4094477;237288;236769;288009;381668;677251;1041175;1232317
2022-01-06;4075132;236633;236918;288203;369208;677129;1044779;1222262
2022-01-07;4075254;237195;237766;288792;369613;678056;1053704;1210128
2022-01-10;4052768;237005;238005;288580;397826;678380;1052292;1160680
2022-01-11;4054065;236241;238156;288328;397090;679522;1048762;1165966
2022-01-12;4049727;236856;239286;288531;405072;681075;1048727;1150180
2022-01-13;4045655;238519;239808;288961;399922;682500;1051749;1144196
2022-01-14;4058872;237541;240643;289215;403072;684029;1056185;1148187
2022-01-17;4077697;235160;240740;289226;418261;685021;1054074;1155215
2022-01-18;4074701;234402;241035;289212;407147;686235;1046555;1170115
2022-01-19;4082868;233590;241725;289830;404293;687866;1046951;1178613
2022-01-20;4091325;232103;242347;289837;404428;689264;1046503;1186843
