"Fecha","Dólar Futuro","REM","Ritmo últimas 10 ruedas","Suba de 25% en el año","Suba de 30% en el año","Suba de 35% en el año","Suba de 40% en el año"
2021-07-16,101.113636363636,100.481982069981,100.14357572377,96.918854750203,98.4758977223528,99.9977815001788,101.486559607116
2021-07-19,101.227272727273,100.580480575813,100.375758876552,97.0606509595249,98.6609834308412,100.225817331757,101.757212618924
2021-07-20,101.340909090909,100.678979081645,100.453272825299,97.1079624484523,98.7227559389808,100.301944775987,101.847590594691
2021-07-21,101.454545454545,100.777477587476,100.530846633242,97.1552969990113,98.7845671234301,100.37813004352,101.938048841707
2021-07-22,101.568181818182,100.875976093308,100.608480346606,97.2026546224433,98.8464170084049,100.454373178276,102.028587431266
2021-07-23,101.681818181818,100.97447459914,100.686174011654,97.2500353299948,98.9083056181358,100.530674224208,102.119206434726
2021-07-26,101.795454545455,101.072973104972,100.919615180043,97.3923160699164,99.0942040384003,100.7599252691,102.391546643046
2021-07-27,101.909090909091,101.171471610803,100.99754911515,97.4397892265231,99.1562477897667,100.836458399942,102.48248801696
2021-07-28,102.022727272727,101.269970116635,101.075543233782,97.4872855235652,99.2183303872707,100.91304966223,102.573510162518
2021-07-29,102.136363636364,101.368468622467,101.153597582416,97.5348049723224,99.2804518552341,100.989699100117,102.664613151458
2021-07-30,102.25,101.466967128299,101.231712207564,97.5823475840797,99.3426122179942,101.066406757792,102.755797055584
2021-08-02,102.375,101.57574134974,101.466418207744,97.7251145102863,99.5293269186541,101.296879491925,103.029834978059
2021-08-03,102.5,101.684515571181,101.544774404783,97.7727498870056,99.591643104277,101.373820471301,103.121343262232
2021-08-04,102.625,101.793289792622,101.623191111434,97.8204084832333,99.6539983066109,101.450819891907,103.212932821562
2021-08-05,102.75,101.902064014063,101.701668374425,97.8680903102875,99.7163925500845,101.527877798134,103.304603728236
2021-08-06,102.875,102.010838235504,101.78020624052,97.915795379492,99.778825859142,101.604994234404,103.396356054505
2021-08-09,103,102.119612456945,102.016183925608,98.0590501533266,99.9663604244865,101.836695168216,103.672102274344
2021-08-10,103.125,102.228386678385,102.09496467248,98.1068483044794,100.028950240625,101.914046169569,103.76418100278
2021-08-11,103.25,102.337160899826,102.173806256817,98.1546697544838,100.091579244798,101.991455923589,103.856341513026
2021-08-12,103.375,102.445935121267,102.252708725601,98.2025145146966,100.154247461539,102.068924474901,103.948583877718
2021-08-13,103.5,102.554709342708,102.331672125849,98.2503825964802,100.216954915402,102.146451868167,104.040908169559
2021-08-16,103.625,102.663483564149,102.568928386093,98.3941268849627,100.405312945459,102.379387546789,104.318373335946
2021-08-17,103.75,102.77225778559,102.648135983095,98.4420883667641,100.468177593626,102.457150755145,104.411026064679
2021-08-18,103.875,102.881032007031,102.727404747193,98.4900732270315,100.531081601901,102.534973029263,104.503761085034
2021-08-19,104,102.989806228472,102.806734725622,98.5380814771603,100.594024994928,102.612854414008,104.5965784701
2021-08-20,104.125,103.098580449913,102.886125965653,98.5861131285519,100.657007797366,102.690794954277,104.689478293032
2021-08-23,104.25,103.207354671354,103.124667728633,98.7303486043985,100.846192907971,102.924971957721,104.968673121533
2021-08-24,104.375,103.316128892795,103.204304488527,98.7784739749644,100.909333594954,103.00314956975,105.061903428766
2021-08-25,104.5,103.424903114236,103.284002746932,98.8266228038824,100.972513814876,103.081386562305,105.155216540611
2021-08-26,104.625,103.533677335677,103.36376255134,98.8747951025873,101.035733592488,103.15968298049,105.248612530612
2021-08-27,104.75,103.642451557118,103.443583949278,98.9229908825192,101.098992952558,103.238038869441,105.34209147238
2021-08-30,104.875,103.751225778559,103.68341818011,99.0677192241621,101.289008775423,103.473463812784,105.623026745362
2021-08-31,105,103.86,103.763486428187,99.1160090435152,101.352426713309,103.552058036861,105.716838231604
2021-09-01,105.140909090909,104.0275,103.843616507987,99.1643224013799,101.415884357724,103.630711957907,105.810733038645
2021-09-02,105.281818181818,104.195,103.923808467258,99.2126593092298,101.479381733526,103.709425621264,105.904711240488
2021-09-03,105.422727272727,104.3625,104.004062353787,99.2610197785441,101.542918865594,103.78819907231,105.998772911201
2021-09-06,105.563636363636,104.53,104.245196055324,99.4062426701507,101.733769048378,104.02487860588,106.281459478245
2021-09-07,105.704545454545,104.6975,104.325698129476,99.4546975002276,101.797465454578,104.103891662151,106.37585576645
2021-09-08,105.845454545455,104.865,104.406262370367,99.5031759492493,101.861201741656,104.182964733517,106.470335894857
2021-09-09,105.986363636364,105.0325,104.486888826005,99.5516780287287,101.924977934583,104.262097865565,106.564899937934
2021-09-10,106.127272727273,105.2,104.567577544435,99.6002037501842,101.988794058345,104.341291103914,106.659547970209
2021-09-13,106.268181818182,105.3675,104.810017757475,99.7459228816769,102.180482264726,104.579231913478,106.943996748531
2021-09-14,106.409090909091,105.535,104.890956008259,99.7945432863343,102.244458361993,104.658666033918,107.038981484235
2021-09-15,106.55,105.7025,104.971956762614,99.8431873906446,102.308474515256,104.738160489277,107.134050582785
2021-09-16,106.690909090909,105.87,105.053020068809,99.89185520616,102.372530749595,104.817715325384,107.229204119112
2021-09-17,106.831818181818,106.0375,105.134145975147,99.9405467444384,102.436627090104,104.8973305881,107.324442168209
2021-09-20,106.972727272727,106.205,105.377899778635,100.086763811514,102.629156999845,105.136539395056,107.610664143079
2021-09-21,107.113636363636,106.3725,105.459276569345,100.135550356536,102.693414016304,105.216396823536,107.706240994546
2021-09-22,107.254545454545,106.54,105.540716202284,100.184360682194,102.757711264644,105.296314908462,107.801902734761
2021-09-23,107.395454545455,106.7075,105.62221872598,100.23319480008,102.822048770057,105.376293695907,107.89764943912
2021-09-24,107.536363636364,106.875,105.703784189001,100.282052721793,102.886426557747,105.456333231977,107.993481183086
2021-09-27,107.677272727273,107.0425,105.948858700238,100.428769425943,103.079801866769,105.696816793542,108.281487408256
2021-09-28,107.818181818182,107.21,106.030676406973,100.477722679045,103.144341035936,105.777099785888,108.377660066617
2021-09-29,107.959090909091,107.3775,106.112557296428,100.526699794045,103.208920613644,105.857443757923,108.473918142906
2021-09-30,108.1,107.545,106.194501417396,100.575700782573,103.273540625192,105.937848755962,108.570261712988
2021-10-01,108.235714285714,107.7125,106.276508818707,100.624725656267,103.338201095897,106.018314826359,108.666690852796
2021-10-04,108.371428571429,107.88,106.522911193556,100.771943704797,103.532425516351,106.260079935757,108.956492450923
2021-10-05,108.507142857143,108.0475,106.605172205288,100.821064235637,103.59724807716,106.34079075982,109.053264630319
2021-10-06,108.642857142857,108.215,106.687496742078,100.870208709912,103.662111223943,106.421562888534,109.150122760121
2021-10-07,108.778571428571,108.3825,106.769884852982,100.919377139294,103.727014982112,106.502396368463,109.247066916666
2021-10-08,108.914285714286,108.55,106.852336587094,100.96856953546,103.791959377095,106.583291246208,109.344097176363
2021-10-11,109.05,108.7175,107.100074020191,101.116290641509,103.98703663743,106.826344732866,109.635705339443
2021-10-12,109.185714285714,108.885,107.182780738837,101.16557902169,104.052143834254,106.90748566858,109.733080777167
2021-10-13,109.321428571429,109.0525,107.265551326733,101.214891427123,104.117291795266,106.98868823564,109.830542701094
2021-10-14,109.457142857143,109.22,107.3483858332,101.264227869519,104.182480545988,107.069952480859,109.92809118804
2021-10-15,109.592857142857,109.3875,107.431284307599,101.313588360596,104.24771011196,107.151278451086,110.025726314885
2021-10-18,109.728571428571,109.555,107.680364032561,101.461814243159,104.443643956998,107.395627180824,110.31915230468
2021-10-19,109.864285714286,109.7225,107.763518873053,101.511271046237,104.509037039675,107.477200520273,110.417134761324
2021-10-20,110,109.89,107.846737928851,101.560751956664,104.574471065535,107.558835819505,110.515204243308
2021-10-21,110.135714285714,110.0575,107.930021249543,101.610256986191,104.639946060213,107.640533125582,110.613360827927
2021-10-22,110.271428571429,110.225,108.013368884759,101.659786146574,104.705462049361,107.722292485601,110.711604592542
2021-10-25,110.407142857143,110.3925,108.263798174397,101.808518530518,104.902256240368,107.96794336083,111.006859741019
2021-10-26,110.542857142857,110.56,108.347403564749,101.858144332009,104.967936464223,108.049951408314,111.105453000616
2021-10-27,110.678571428571,110.7275,108.431073518339,101.907794323227,105.033657811043,108.132021745767,111.204133828053
2021-10-28,110.814285714286,110.895,108.514808085024,101.957468515962,105.099420306575,108.214154420502,111.302902301104
2021-10-29,110.95,111.0625,108.598607314702,102.007166922011,105.165223976583,108.296349479868,111.401758497614
2021-11-01,111.134090909091,111.23,108.850393481232,102.156407538096,105.36288229134,108.543309439779,111.69885420738
2021-11-02,111.318181818182,111.3975,108.934451862616,102.206202915484,105.428850917211,108.625754511877,111.798062077554
2021-11-03,111.502272727273,111.565,109.018575157054,102.256022565257,105.494860846617,108.70826220589,111.897358061447
2021-11-04,111.686363636364,111.7325,109.102763414674,102.305866499246,105.56091210542,108.790832569383,111.99674223732
2021-11-05,111.870454545455,111.9,109.187016685644,102.355734729288,105.627004719496,108.873465649957,112.096214683503
2021-11-08,112.054545454545,112.0675,109.440167080902,102.505485314191,105.825530952373,109.121741670723,112.395162428248
2021-11-09,112.238636363636,112.235,109.524680907715,102.555450846933,105.891789246633,109.204626096358,112.494988740357
2021-11-10,112.422727272727,112.4025,109.609259999294,102.605440735,105.958089025792,109.287573477623,112.594903715469
2021-11-11,112.606818181818,112.57,109.693904406039,102.655454990264,106.024430315826,109.370583862337,112.694907432332
2021-11-12,112.790909090909,112.7375,109.77861417839,102.705493624604,106.090813142724,109.453657298355,112.794999969764
2021-11-15,112.975,112.905,110.033136194044,102.855755920934,106.290211104751,109.703256393323,113.095811294701
2021-11-16,113.159090909091,113.0725,110.118107933982,102.905892190465,106.356760339335,109.786582513831,113.196259903989
2021-11-17,113.343181818182,113.24,110.203145292304,102.956052898546,106.423351240979,109.869971925462,113.296797728987
2021-11-18,113.527272727273,113.4075,110.288248319684,103.00623805709,106.489983835772,109.953424676291,113.397424848933
2021-11-19,113.711363636364,113.575,110.373417066832,103.056447678013,106.556658149817,110.036940814426,113.498141343138
2021-11-22,113.895454545455,113.7425,110.629318134601,103.207223434336,106.756931668759,110.287870034319,113.800827865453
2021-11-23,114.079545454545,113.91,110.714750268731,103.25753102408,106.823773121187,110.371640203511,113.901902651195
2021-11-24,114.263636363636,114.0775,110.800248376779,103.307863135883,106.890656423635,110.455474001109,114.003067208799
2021-11-25,114.447727272727,114.245,110.885812509692,103.358219781697,106.957581602306,110.53937147544,114.104321617999
2021-11-26,114.631818181818,114.4125,110.971442718458,103.408600973481,107.024548683419,110.623332674873,114.205665958599
2021-11-29,114.815909090909,114.58,111.228730310328,103.559891944337,107.225701603848,110.875599107987,114.510239367895
2021-11-30,115,114.7475,111.314625333159,103.61037143971,107.292836557248,110.95981569222,114.611944233549
2021-12-01,115.173913043478,114.915,111.400586687368,103.660875540936,107.360013544433,111.044096243936,114.713739430685
2021-12-02,115.347826086957,115.0825,111.486614424179,103.711404260009,107.427232591719,111.128440811723,114.815625039533
2021-12-03,115.521739130435,115.25,111.572708594854,103.761957608928,107.494493725441,111.212849444204,114.917601140396
2021-12-06,115.695652173913,115.4175,111.831390223294,103.91376555485,107.696529908811,111.46646021661,115.224073199148
2021-12-07,115.869565217391,115.585,111.917750642852,103.96441754327,107.763959651948,111.551125594849,115.326412072505
2021-12-08,116.04347826087,115.7525,112.004177753185,104.015094221624,107.83143161344,111.635855281457,115.428841840453
2021-12-09,116.217391304348,115.92,112.090671605794,104.065795601945,107.898945819719,111.720649325281,115.531362583722
2021-12-10,116.391304347826,116.0875,112.177232252219,104.116521696275,107.966502297235,111.805507775202,115.633974383114
2021-12-13,116.565217391304,116.255,112.437315470404,104.268848383816,108.169425621956,112.060470050945,115.942356927122
2021-12-14,116.739130434783,116.4225,112.524143808302,104.319673454707,108.237151449252,112.145586614834,116.045333760459
2021-12-15,116.913043478261,116.59,112.61103919832,104.370523299899,108.304919680283,112.230767829794,116.148402055006
2021-12-16,117.086956521739,116.7575,112.698001692237,104.421397931469,108.372730341599,112.316013744932,116.251561891996
2021-12-17,117.260869565217,116.925,112.785031341873,104.472297361497,108.440583459765,112.401324409391,116.354813352734
2021-12-20,117.434782608696,117.0925,113.046523743901,104.625144563243,108.644397821277,112.657645390693,116.665118291578
2021-12-21,117.608695652174,117.26,113.133822535417,104.676143308044,108.712421032838,112.743215544621,116.76873706181
2021-12-22,117.782608695652,117.4275,113.221188742354,104.727166911803,108.780486834329,112.828850694149,116.872447863403
2021-12-23,117.95652173913,117.595,113.308622416774,104.778215386635,108.848595252416,112.914550888644,116.976250778096
2021-12-24,118.130434782609,117.7625,113.396123610776,104.829288744665,108.916746313782,113.000316177513,117.080145887701
2021-12-27,118.304347826087,117.93,113.659032831891,104.982658239262,109.121455624628,113.258003104978,117.392385205204
2021-12-28,118.478260869565,118.0975,113.746804626038,105.033831251432,109.189777526269,113.344029266146,117.496649914037
2021-12-29,118.652173913043,118.265,113.834644200877,105.085029207505,109.258142204853,113.430120769279,117.601007227935
2021-12-30,118.826086956522,118.4325,113.922551608751,105.13625211964,109.326549687162,113.516277664008,117.705457229147
2021-12-31,119,118.6,114.010526902042,105.187499999999,109.394999999997,113.6025,117.809999999997
