Fecha;Adelantos;BADLAR Privada;Caución 30 días;Dólar Mayorista;LELIQ;Pases 1 día;Pases 7 días;PF hasta 100.000
2021-03-20;3,0235;2,84166666666666;2,76433333333333;2,8697903788138;3,12651037962095;2,66384736703287;3,03468441416541;3,01050000000001
2021-03-21;3,0265;2,84270833333333;2,81099999999999;2,77673247613008;3,12651037962095;2,66384736703287;3,03468441416541;2,99766666666667
2021-03-22;3,02433333333333;2,84270833333333;2,81083333333333;2,71532919539734;3,12651037962095;2,66384736703287;3,03468441416541;2,99400000000001
2021-03-23;3,02383333333333;2,84479166666666;2,80649999999999;2,65232786514174;3,12651037962095;2,66384736703287;3,03468441416541;2,99266666666667
2021-03-24;3,01566666666666;2,84583333333333;2,79299999999999;2,60163915856457;3,12651037962095;2,66384736703287;3,03468441416541;3,00633333333334
2021-03-25;3,00733333333333;2,84375;2,79633333333333;2,58316126608447;3,12651037962095;2,66384736703287;3,03468441416541;3,01100000000001
2021-03-26;2,99716666666666;2,84479166666666;2,71633333333333;2,58274095565705;3,12651037962095;2,66384736703287;3,03468441416541;3,01516666666667
2021-03-27;2,99333333333333;2,84583333333333;2,71633333333333;2,50859606377634;3,12651037962095;2,66384736703287;3,03468441416541;3,00950000000001
2021-03-28;2,99133333333333;2,84583333333333;2,64983333333333;2,40277038897011;3,12651037962095;2,66384736703287;3,03468441416541;3,00000000000001
2021-03-29;2,98816666666666;2,83854166666666;2,65749999999999;2,37800999610052;3,12651037962095;2,66384736703287;3,03468441416541;2,98766666666667
2021-03-30;2,99316666666666;2,840625;2,63666666666666;2,352257528629;3,12651037962095;2,66384736703287;3,03468441416541;2,98550000000001
2021-03-31;2,99649999999999;2,83854166666666;2,68666666666666;2,28098856540433;3,12651037962095;2,66384736703287;3,03468441416541;2,99516666666667
2021-04-01;2,99983333333333;2,83645833333333;2,73666666666666;2,2201208631035;3,12651037962095;2,66384736703287;3,03468441416541;3,00483333333334
2021-04-02;3,00316666666666;2,834375;2,78666666666666;2,16014263764016;3,12651037962095;2,66384736703287;3,03468441416541;3,0145
2021-04-03;3,00766666666666;2,83958333333333;2,76249999999999;2,06763014738553;3,12651037962095;2,66384736703287;3,03468441416541;3,027
2021-04-04;3,00416666666666;2,83854166666666;2,74999999999999;1,95118578574361;3,12651037962095;2,66384736703287;3,03468441416541;3,03833333333334
2021-04-05;3,00166666666666;2,83645833333333;2,77916666666666;1,94361525873367;3,12651037962095;2,66384736703287;3,03468441416541;3,01383333333334
2021-04-06;3,00533333333333;2,8375;2,79583333333333;1,96296729574925;3,12651037962095;2,66384736703287;3,03468441416541;3,01383333333334
2021-04-07;3,01183333333333;2,8375;2,82499999999999;1,95956746603064;3,12651037962095;2,66384736703287;3,03468441416541;3,01583333333334
2021-04-08;3,01649999999999;2,8375;2,84999999999999;1,96802265211189;3,12651037962095;2,66384736703287;3,03468441416541;3,01566666666667
2021-04-09;3,02383333333333;2,8375;2,87833333333333;1,98682193526225;3,12651037962095;2,66384736703287;3,03468441416541;2,9955
2021-04-10;3,03366666666666;2,83958333333333;2,87749999999999;1,93568349076372;3,12651037962095;2,66384736703287;3,03468441416541;2,99983333333334
2021-04-11;3,03733333333333;2,83854166666666;2,88916666666666;1,85817089846454;3,12651037962095;2,66384736703287;3,03468441416541;2,97966666666667
2021-04-12;3,04633333333333;2,840625;2,90999999999999;1,85115092231464;3,12651037962095;2,66384736703287;3,03468441416541;2,9735
2021-04-13;3,05483333333333;2,84270833333333;2,91666666666666;1,85872540977708;3,12651037962095;2,66384736703287;3,03468441416541;2,97466666666667
2021-04-14;3,05799999999999;2,84166666666666;2,89666666666666;1,83496721567396;3,12651037962095;2,66384736703287;3,03468441416541;2,98866666666667
2021-04-15;3,06099999999999;2,84166666666666;2,88499999999999;1,82078525587504;3,12651037962095;2,66384736703287;3,03468441416541;2,99583333333334
2021-04-16;3,05799999999999;2,84270833333333;2,82333333333333;1,81763046797091;3,12651037962095;2,66384736703287;3,03468441416541;3,01683333333334
2021-04-17;3,04683333333333;2,84166666666666;2,73999999999999;1,76546632941013;3,12651037962095;2,66384736703287;3,03468441416541;3,02183333333334
2021-04-18;3,03799999999999;2,840625;2,67499999999999;1,68597743871431;3,12651037962095;2,66384736703287;3,03468441416541;3,02166666666667
2021-04-19;3,03633333333333;2,84375;2,69749999999999;1,67609813893651;3,12651037962095;2,66384736703287;3,03468441416541;3,01533333333334
2021-04-20;3,03399999999999;2,84375;2,68066666666666;1,68144686076736;3,12651037962095;2,66384736703287;3,03468441416541;3,02816666666667
2021-04-21;3,03566666666666;2,84375;2,68066666666666;1,65496158006737;3,12651037962095;2,66384736703287;3,03468441416541;3,02416666666667
2021-04-22;3,03916666666666;2,84583333333333;2,71399999999999;1,64093908931091;3,12651037962095;2,66384736703287;3,03468441416541;3,02083333333334
2021-04-23;3,04233333333333;2,84583333333333;2,76816666666666;1,65489590547417;3,12651037962095;2,66384736703287;3,03468441416541;3,01650000000001
2021-04-24;3,04099999999999;2,84479166666666;2,75816666666666;1,60501007139739;3,12651037962095;2,66384736703287;3,03468441416541;3,0255
2021-04-25;3,04049999999999;2,84583333333333;2,77916666666666;1,52873032701293;3,12651037962095;2,66384736703287;3,03468441416541;3,02216666666667
2021-04-26;3,04049999999999;2,84479166666666;2,84333333333332;1,52122788303272;3,12651037962095;2,66384736703287;3,03468441416541;3,01516666666667
2021-04-27;3,04383333333333;2,84270833333333;2,86833333333332;1,531043806648;3,12651037962095;2,66384736703287;3,03468441416541;3,00466666666667
2021-04-28;3,03616666666666;2,83958333333333;2,87649999999999;1,53149445688879;3,12651037962095;2,66384736703287;3,03468441416541;2,992
2021-04-29;3,02866666666666;2,840625;2,86399999999999;1,57297675866696;3,12651037962095;2,66384736703287;3,03468441416541;2,9955
2021-04-30;3,02299999999999;2,83958333333333;2,87149999999999;1,63633488382992;3,12651037962095;2,66384736703287;3,03468441416541;2,99783333333334
2021-05-01;3,01883333333333;2,83958333333333;2,86899999999999;1,66703045563044;3,12651037962095;2,66384736703287;3,03468441416541;3,00683333333334
2021-05-02;3,00949999999999;2,83854166666666;2,87233333333332;1,68466100608598;3,12651037962095;2,66384736703287;3,03468441416541;3,01866666666667
2021-05-03;3,01433333333333;2,84375;2,87249999999999;1,72683538208314;3,12651037962095;2,66384736703287;3,03468441416541;3,02866666666667
2021-05-04;3,02033333333333;2,84270833333333;2,89249999999999;1,76767951296409;3,12651037962095;2,66384736703287;3,03468441416541;3,03083333333334
2021-05-05;3,02616666666666;2,83958333333333;2,89766666666666;1,7555377048433;3,12651037962095;2,66384736703287;3,03468441416541;2,99533333333334
2021-05-06;3,02483333333333;2,840625;2,90266666666666;1,74105037012105;3,12651037962095;2,66384736703287;3,03468441416541;2,99483333333334
2021-05-07;3,01883333333333;2,84166666666666;2,90183333333332;1,72459424837391;3,12651037962095;2,66384736703287;3,03468441416541;2,99566666666667
2021-05-08;3,00999999999999;2,83958333333333;2,90016666666666;1,67067301130175;3,12651037962095;2,66384736703287;3,03468441416541;3,0015
2021-05-09;2,99983333333333;2,83958333333333;2,89933333333332;1,59744028854229;3,12651037962095;2,66384736703287;3,03468441416541;2,999
2021-05-10;2,98783333333333;2,84166666666666;2,88249999999999;1,59061079789143;3,12651037962095;2,66384736703287;3,03468441416541;3,02
2021-05-11;2,97849999999999;2,84166666666666;2,87416666666666;1,59261788160533;3,12651037962095;2,66384736703287;3,03468441416541;3,023
2021-05-12;2,97416666666666;2,84270833333333;2,86333333333332;1,57086246138905;3,12651037962095;2,66384736703287;3,03468441416541;3,0235
2021-05-13;2,97116666666666;2,84375;2,88583333333332;1,55674421844779;3,12651037962095;2,66384736703287;3,03468441416541;3,02516666666667
2021-05-14;2,96666666666666;2,84270833333333;2,89149999999999;1,54911323146396;3,12651037962095;2,66384736703287;3,03468441416541;3,014
2021-05-15;2,96233333333333;2,84375;2,90799999999999;1,5114373864964;3,12651037962095;2,66384736703287;3,03468441416541;3,01816666666667
2021-05-16;2,96249999999999;2,84270833333333;2,91616666666666;1,45596679731057;3,12651037962095;2,66384736703287;3,03468441416541;3,00533333333334
2021-05-17;2,96549999999999;2,840625;2,92783333333332;1,44562892206641;3,12651037962095;2,66384736703287;3,03468441416541;2,996
2021-05-18;2,96916666666666;2,840625;2,86116666666666;1,44549491534432;3,12651037962095;2,66384736703287;3,03468441416541;2,996
2021-05-19;2,97649999999999;2,84270833333333;2,86133333333332;1,42640652477599;3,12651037962095;2,66384736703287;3,03468441416541;2,99083333333334
2021-05-20;2,98216666666666;2,84375;2,81983333333332;1,41488538237048;3,12651037962095;2,66384736703287;3,03468441416541;3,0035
2021-05-21;2,99049999999999;2,84375;2,78249999999999;1,41058667239511;3,12651037962095;2,66384736703287;3,03468441416541;3,01233333333334
2021-05-22;2,99566666666666;2,84375;2,74999999999999;1,37599794934226;3,12651037962095;2,66384736703287;3,03468441416541;3,01883333333334
2021-05-23;2,99883333333333;2,84166666666666;2,76249999999999;1,32406518764873;3,12651037962095;2,66384736703287;3,03468441416541;3,01483333333334
2021-05-24;2,99983333333333;2,83958333333333;2,72499999999999;1,29521396935683;3,12651037962095;2,66384736703287;3,03468441416541;3,02883333333334
2021-05-25;3,00249999999999;2,83854166666666;2,72916666666666;1,26936721759596;3,12651037962095;2,66384736703287;3,03468441416541;3,025
2021-05-26;2,99616666666666;2,840625;2,74999999999999;1,25970463262094;3,12651037962095;2,66384736703287;3,03468441416541;3,025
2021-05-27;2,99633333333333;2,84166666666666;2,78749999999999;1,25647821504273;3,12651037962095;2,66384736703287;3,03468441416541;3,013
2021-05-28;2,98583333333333;2,84166666666666;2,82333333333332;1,25497794232156;3,12651037962095;2,66384736703287;3,03468441416541;3,00066666666667
2021-05-29;2,97533333333333;2,84166666666666;2,85916666666666;1,23544046250962;3,12651037962095;2,66384736703287;3,03468441416541;2,98833333333334
2021-05-30;2,96483333333333;2,84166666666666;2,89499999999999;1,20401126753799;3,12651037962095;2,66384736703287;3,03468441416541;2,976
2021-05-31;2,97833333333333;2,840625;2,90666666666666;1,18613252879205;3,12651037962095;2,66384736703287;3,03468441416541;2,97233333333334
2021-06-01;2,98016666666666;2,83958333333333;2,90249999999999;1,18339511231797;3,12651037962095;2,66384736703287;3,03468441416541;2,98833333333334
2021-06-02;2,99199999999999;2,84166666666666;2,90416666666666;1,1724049689031;3,12651037962095;2,66384736703287;3,03468441416541;3,00533333333334
2021-06-03;3,00066666666666;2,84270833333333;2,90583333333332;1,17935179054717;3,12651037962095;2,66384736703287;3,03468441416541;3,02216666666667
2021-06-04;3,00633333333333;2,83958333333333;2,91249999999999;1,19915678063523;3,12651037962095;2,66384736703287;3,03468441416541;2,995
2021-06-05;2,99433333333333;2,83541666666666;2,92249999999999;1,18467864649897;3,12651037962095;2,66384736703287;3,03468441416541;2,95916666666667
2021-06-06;2,98749999999999;2,83229166666666;2,93166666666666;1,15088920494295;3,12651037962095;2,66384736703287;3,03468441416541;2,91566666666667
2021-06-07;2,97799999999999;2,83333333333333;2,93166666666666;1,15901435304281;3,12651037962095;2,66384736703287;3,03468441416541;2,91266666666667
2021-06-08;2,97766666666666;2,834375;2,93166666666666;1,17576534662737;3,12651037962095;2,66384736703287;3,03468441416541;2,90866666666667
2021-06-09;2,97883333333333;2,83645833333333;2,92666666666666;1,1806620990419;3,12651037962095;2,66384736703287;3,03468441416541;2,92983333333334
2021-06-10;2,97783333333333;2,84270833333333;2,92916666666666;1,19660234107893;3,12651037962095;2,66384736703287;3,03468441416541;2,97166666666667
2021-06-11;2,97783333333333;2,846875;2,92083333333332;1,22285365471119;3,12651037962095;2,66384736703287;3,03468441416541;3,01266666666667
2021-06-12;2,98116666666666;2,84479166666667;2,91749999999999;1,21813380845566;3,12651037962095;2,66384736703287;3,03468441416541;3,0125
2021-06-13;2,97849999999999;2,84375;2,91416666666666;1,19843243024958;3,12651037962095;2,66384736703287;3,03468441416541;3,0135
2021-06-14;2,98733333333333;2,84583333333333;2,91416666666666;1,21513853794614;3,12651037962095;2,66384736703287;3,03468441416541;3,02916666666667
2021-06-15;2,98266666666666;2,84479166666667;2,89833333333332;1,23581084576205;3,12651037962095;2,66384736703287;3,03468441416541;3,0185
2021-06-16;2,98499999999999;2,84479166666667;2,90999999999999;1,24179472014122;3,12651037962095;2,66384736703287;3,03468441416541;3,02
2021-06-17;2,98749999999999;2,84270833333333;3,07999999999999;1,25558180687384;3,12651037962095;2,66384736703287;3,03468441416541;3,007
2021-06-18;2,98799999999999;2,84375;3,09999999999999;1,27252005496425;3,12651037962095;2,66384736703287;3,03468441416541;2,9925
2021-06-19;2,97849999999999;2,84479166666666;3,11666666666666;1,25641877930682;3,12651037962095;2,66384736703287;3,03468441416541;2,98216666666667
2021-06-20;2,98466666666666;2,84479166666666;3,14166666666666;1,22713158414992;3,12651037962095;2,66384736703287;3,03468441416541;2,9775
2021-06-21;2,98283333333333;2,84583333333333;3,14999999999999;1,21084415867651;3,12651037962095;2,66384736703287;3,03468441416541;2,9615
2021-06-22;2,99149999999999;2,84791666666666;2,97499999999999;1,21760984263582;3,12651037962095;2,66384736703287;3,03468441416541;2,973
2021-06-23;2,98966666666666;2,84791666666666;2,95416666666666;1,23474460548968;3,12651037962095;2,66384736703287;3,03468441416541;2,98916666666667
2021-06-24;2,98933333333333;2,84583333333333;2,93749999999999;1,26540279835846;3,12651037962095;2,66384736703287;3,03468441416541;3,00566666666667
2021-06-25;2,98683333333333;2,84479166666666;2,90583333333332;1,2648860081175;3,12651037962095;2,66384736703287;3,03468441416541;3,02083333333333
2021-06-26;2,98433333333333;2,84375;2,87416666666666;1,25580686947738;3,12651037962095;2,66384736703287;3,03468441416541;3,036
2021-06-27;2,97116666666666;2,84375;2,86749999999999;1,21377635417927;3,12651037962095;2,66384736703287;3,03468441416541;3,03816666666667
2021-06-28;2,97216666666666;2,84270833333333;2,86999999999999;1,18441398628159;3,12651037962095;2,66384736703287;3,03468441416541;3,01983333333333
2021-06-29;2,97133333333333;2,84270833333333;2,86999999999999;1,1536374499377;3,12651037962095;2,66384736703287;3,03468441416541;3,01866666666667
2021-06-30;2,97366666666666;2,84270833333333;2,88916666666666;1,1397727415662;3,12651037962095;2,66384736703287;3,03468441416541;3,01733333333333
2021-07-01;2,97899999999999;2,84270833333333;2,90416666666666;1,13224309766902;3,12651037962095;2,66384736703287;3,03468441416541;3,02033333333333
2021-07-02;2,97983333333333;2,84375;2,83583333333332;1,13070762689524;3,12651037962095;2,66384736703287;3,03468441416541;3,01516666666667
2021-07-03;2,97899999999999;2,84479166666666;2,75416666666666;1,10091140644832;3,12651037962095;2,66384736703287;3,03468441416541;3,02733333333333
2021-07-04;2,9785;2,846875;2,67083333333332;1,05694002039784;3,12651037962095;2,66384736703287;3,03468441416541;3,022
2021-07-05;2,97699999999999;2,84479166666666;2,66499999999999;1,05406730166317;3,12651037962095;2,66384736703287;3,03468441416541;2,993
2021-07-06;2,97399999999999;2,84583333333333;2,63166666666666;1,05938855460372;3,12651037962095;2,66384736703287;3,03468441416541;2,98483333333334
2021-07-07;2,97466666666666;2,846875;2,70666666666666;1,04910111762183;3,12651037962095;2,66384736703287;3,03468441416541;2,992
2021-07-08;2,97533333333333;2,846875;2,78999999999999;1,04481396644306;3,12651037962095;2,66384736703287;3,03468441416541;2,9965
2021-07-09;2,97599999999999;2,846875;2,87333333333333;1,04161118005397;3,12651037962095;2,66384736703287;3,03468441416541;3,001
2021-07-10;2,97666666666666;2,85;2,87499999999999;1,00952381764244;3,12651037962095;2,66384736703287;3,03468441416541;3,03066666666667
2021-07-11;2,97583333333333;2,85;2,90833333333333;0,963343543023313;3,12651037962095;2,66384736703287;3,03468441416541;3,03516666666667
2021-07-12;2,97316666666666;2,84791666666666;2,91666666666666;0,960202811726038;3,12651037962095;2,66384736703287;3,03468441416541;3,02116666666667
2021-07-13;2,97449999999999;2,84270833333333;2,92916666666666;0,9658969122841;3,12651037962095;2,66384736703287;3,03468441416541;3,02183333333334
2021-07-14;2,97749999999999;2,84166666666666;2,92916666666666;0,960933540639367;3,12651037962095;2,66384736703287;3,03468441416541;3,0175
2021-07-15;2,97849999999999;2,84166666666666;2,92916666666666;0,964765732700787;3,12651037962095;2,66384736703287;3,03468441416541;3,02
2021-07-16;2,98216666666666;2,83958333333333;2,92916666666666;0,976664691538073;3,12651037962095;2,66384736703287;3,03468441416541;3,02133333333333
2021-07-17;2,98849999999999;2,83854166666666;2,92916666666666;0,955923225343739;3,12651037962095;2,66384736703287;3,03468441416541;3,034
2021-07-18;2,99083333333333;2,84166666666666;2,91666666666666;0,922527463783271;3,12651037962095;2,66384736703287;3,03468441416541;3,03466666666667
2021-07-19;2,99016666666666;2,84166666666666;2,91666666666666;0,927162083943257;3,12651037962095;2,66384736703287;3,03468441416541;3,01883333333334
2021-07-20;2,98866666666666;2,84166666666666;2,92499999999999;0,938146714083491;3,12651037962095;2,66384736703287;3,03468441416541;3,01683333333334
