Fecha;Cta. Cte. en BCRA;Circulante
2013-05-02;2,2086514470461;7,09389230877422
2013-06-03;2,15954550971642;7,03107078190821
2013-07-01;2,13846188924392;7,25538890671678
2013-08-01;2,16083259002534;7,36465402267095
2013-09-02;2,19869152184065;7,40134737687361
2013-10-01;2,18792408972527;7,37136361822968
2013-11-01;2,15657303640917;7,24010952083556
2013-12-02;2,33173546708753;7,48945755546239
2014-01-02;2,3541212279324;7,52394376067567
2014-02-03;1,95319394328251;7,21626666472634
2014-03-05;2,1210890399763;6,86254868954147
2014-04-01;2,01271058670022;6,43383015880103
2014-05-05;1,93463746128154;5,94953753190428
2014-06-02;1,89934986907585;5,90852966889072
2014-07-01;1,86389824355905;6,20508465783558
2014-08-01;1,92155260970505;6,38431653259035
2014-09-01;1,97132788320406;6,47354891737713
2014-10-01;1,98479299282639;6,4135088742606
2014-11-03;2,00580271686562;6,31477172554284
2014-12-01;2,13631352591353;6,70440354426443
2015-01-02;2,09182919268713;6,93560965021725
2015-02-02;2,09547008005927;6,89490633319379
2015-03-02;2,09600278818775;6,8029845378565
2015-04-01;1,9985083756694;6,54942376406851
2015-05-04;1,92957319300076;6,33875427820823
2015-06-01;1,89536850468073;6,30276108551827
2015-07-01;1,89642536231644;6,57900632192682
2015-08-03;1,89879287877507;6,64866657209661
2015-09-01;1,9143383895329;6,65133896912197
2015-10-01;1,93388793568842;6,67630377981606
2015-11-02;2,05835061489258;6,63103968778501
2015-12-01;2,48931255271037;7,01444471573637
2016-01-04;2,05404694964925;7,02639840392972
2016-02-01;1,56463503585764;6,80039076789829
2016-03-01;1,84819852628248;6,5000088651109
2016-04-01;1,71622781744633;6,06727979845434
2016-05-02;1,65218532122406;5,65647024279208
2016-06-01;1,90051134271901;5,45887522491497
2016-07-01;2,18376128941342;5,65401246709542
2016-08-01;2,19025246883806;5,73319787465886
2016-09-01;2,20793552315568;5,77586673909583
2016-10-03;2,21184532343826;5,81381354527924
2016-11-01;2,3128641057548;5,85156806084475
2016-12-01;2,51808911256984;6,30600788747056
2017-01-02;2,4145150966807;6,64679860644387
2017-02-01;2,50023967846276;6,65615612811224
2017-03-01;2,13886608776336;6,40788401827229
2017-04-03;2,13229807964199;6,12997830822328
2017-05-02;1,94786081940388;5,80625326909396
2017-06-01;1,96124681228784;5,74557440791293
2017-07-03;1,91165789466993;5,96513652723647
2017-08-01;1,89964867023896;5,93886850843779
2017-09-01;1,9329788766003;5,93909306239106
2017-10-02;1,88073245829289;5,97414565645718
2017-11-01;1,88394150537492;5,97468421572226
2017-12-01;2,06059126586188;6,32118856829993
2018-01-02;2,07562813770251;6,57101076589029
2018-02-01;2,08829612904947;6,39600062613079
2018-03-01;2,13778657834217;6,08313668700969
2018-04-03;2,10246768770029;5,72248993642704
2018-05-02;2,07037798686396;5,35319185053204
2018-06-01;2,23196975785287;5,1618911474842
2018-07-02;2,30935815357471;5,227738260381
2018-08-01;2,89218421395236;5,0999579343558
2018-09-03;3,3839602775515;4,96500958223852
2018-10-01;3,18860207549871;4,73536009913386
2018-11-01;3,19181790716495;4,49669070847019
2018-12-03;3,21116440793863;4,68444851878193
2019-01-02;3,02085403723166;4,91985722811825
2019-02-01;3,13711520147844;4,70939846124061
2019-03-01;2,80028672405974;4,56745197589572
2019-04-01;2,7101822644513;4,33394611497414
2019-05-02;2,55227110921287;4,05874848680055
2019-06-03;2,30249499118527;3,95678623166727
2019-07-01;2,16551895155362;4,09765143137597
2019-08-01;1,86707247365645;4,06533882766502
2019-09-02;1,89036555030188;4,05407858769751
2019-10-01;1,92061392353698;3,97124558331069
2019-11-01;2,61919248780926;3,82403656815495
2019-12-02;2,61211474956789;4,15135776630701
2020-01-02;2,1559269130854;4,41681949751971
2020-02-03;2,84368953666753;4,46081494025981
2020-03-02;2,95755674447813;4,6664640223612
2020-04-01;3,31339802511848;5,41333144663724
2020-05-04;3,26670892396959;5,92967912985388
2020-06-01;2,65586318618564;6,27295120679708
2020-07-01;2,72976974647598;6,56500654491007
2020-08-03;2,54014320649585;6,36495790217764
2020-09-01;2,31516282938221;6,00744933298152
2020-10-01;2,13804238844932;5,71209412433842
2020-11-02;2,08426755733825;5,41026407786122
2020-12-01;1,96864358019661;5,46994812876417
2021-01-04;2,1929156303074;5,51109784646784
2021-02-01;2,16030233971125;5,23471320025563
2021-03-01;1,90459311819011;4,88683645482486
2021-04-05;1,84276572112703;4,45525425814102
2021-05-03;1,61160681833567;4,16356892441007
2021-06-01;1,64394090570816;4,14526613863444
2021-07-01;1,62030068777511;4,38606650912852
2021-08-02;1,65597785481468;4,47889374457161
2021-09-01;1,59426237384943;4,50762225809309
2021-10-01;1,65946154932875;4,49330893122408
2021-11-01;1,68007700584638;4,47609767913018
2021-12-01;1,65774169760344;4,71892701673934
2022-01-03;2,16987210953756;4,95688689806524
