Fecha;Total;Personales;Tarjetas;Adelantos;Hipotecarios;Prendarios;Otros;Documentos
2013-04-23;5299;0;506;50;150;33;531;4029
2013-04-24;5293;0;508;52;149;33;528;4023
2013-04-25;5234;0;479;52;149;32;529;3993
2013-04-26;5265;0;488;46;149;32;528;4022
2013-04-29;5309;0;508;47;149;32;536;4037
2013-04-30;5230;0;490;52;149;33;524;3982
2013-05-02;5245;0;508;47;149;32;541;3968
2013-05-03;5257;0;520;46;149;32;548;3962
2013-05-06;5242;0;516;47;149;31;550;3949
2013-05-07;5213;0;487;47;148;31;559;3941
2013-05-08;5220;0;474;47;148;31;564;3956
2013-05-09;5173;0;461;46;148;31;554;3933
2013-05-10;5137;0;465;45;148;30;553;3896
2013-05-13;5136;0;466;46;148;30;548;3898
2013-05-14;5127;0;458;46;148;30;549;3896
2013-05-15;5113;0;435;43;148;30;549;3908
2013-05-16;5117;0;435;44;148;30;554;3906
2013-05-17;5111;0;434;44;148;30;558;3897
2013-05-20;5093;0;427;44;149;30;538;3905
2013-05-21;5118;0;447;44;149;30;535;3913
2013-05-22;5137;0;456;45;149;30;534;3923
2013-05-23;5126;0;446;45;149;30;534;3922
2013-05-24;5118;0;453;45;149;29;525;3917
2013-05-27;5111;0;461;45;149;29;522;3905
2013-05-28;5115;0;470;46;149;30;521;3899
2013-05-29;5145;0;482;47;148;30;523;3915
2013-05-30;5126;0;467;47;147;30;521;3914
2013-05-31;5063;0;419;46;147;30;511;3910
2013-06-03;5066;0;454;46;147;30;515;3874
2013-06-04;5035;0;440;47;147;30;503;3868
2013-06-05;5019;0;420;45;149;30;502;3873
2013-06-06;5015;0;423;45;149;30;500;3868
2013-06-07;5022;0;420;45;149;30;503;3875
2013-06-10;5012;0;420;45;149;30;500;3868
2013-06-11;5006;0;411;46;149;30;500;3870
2013-06-12;4978;0;389;40;148;30;501;3870
2013-06-13;4966;0;391;40;148;29;489;3869
2013-06-14;4962;0;393;40;148;29;485;3867
2013-06-17;4947;0;396;40;146;29;481;3855
2013-06-18;4955;0;397;40;144;29;488;3857
2013-06-19;4939;0;384;40;143;28;491;3853
2013-06-24;4941;0;395;41;142;27;488;3848
2013-06-25;4982;0;422;43;142;28;494;3853
2013-06-26;4976;0;431;43;141;28;494;3839
2013-06-27;4965;0;435;43;140;27;493;3827
2013-06-28;4903;0;389;42;141;27;470;3834
2013-07-01;4895;0;409;42;141;27;471;3805
2013-07-02;4885;0;417;42;140;27;467;3792
2013-07-03;4838;0;404;42;140;27;454;3771
2013-07-04;4830;0;393;41;140;27;469;3760
2013-07-05;4872;0;396;41;140;27;491;3777
2013-07-08;4867;0;401;41;141;27;491;3766
2013-07-10;4794;0;386;38;141;27;487;3715
2013-07-11;4758;0;372;38;141;27;484;3696
2013-07-12;4727;0;368;38;141;27;484;3669
2013-07-15;4685;0;371;38;140;27;474;3635
2013-07-16;4674;0;388;38;140;27;467;3614
2013-07-17;4655;0;398;39;139;27;467;3585
2013-07-18;4667;0;412;39;139;27;474;3576
2013-07-19;4638;0;424;38;139;27;470;3540
2013-07-22;4664;0;436;38;140;26;474;3550
2013-07-23;4660;0;447;38;140;26;473;3536
2013-07-24;4657;0;457;37;140;26;474;3523
2013-07-25;4648;0;452;38;140;26;470;3522
2013-07-26;4641;0;464;38;140;26;472;3501
2013-07-29;4581;0;457;39;139;26;469;3451
2013-07-30;4575;0;473;38;139;26;467;3432
2013-07-31;4559;0;457;38;139;26;468;3431
2013-08-01;4545;0;470;39;139;26;468;3403
2013-08-02;4558;0;474;39;139;26;467;3413
2013-08-05;4516;0;460;39;138;26;465;3388
2013-08-06;4517;0;444;39;138;26;468;3402
2013-08-07;4486;0;416;38;138;26;464;3404
2013-08-08;4491;0;418;38;138;26;474;3397
2013-08-09;4496;0;417;38;138;26;479;3398
2013-08-12;4483;0;423;38;138;26;475;3383
2013-08-13;4471;0;417;39;138;26;474;3377
2013-08-14;4436;0;389;36;138;26;468;3379
2013-08-15;4427;0;390;36;137;26;469;3369
2013-08-16;4415;0;386;36;137;25;477;3354
2013-08-20;4398;0;383;36;137;26;476;3340
2013-08-21;4401;0;404;36;137;26;479;3319
2013-08-22;4394;0;395;36;138;25;478;3322
2013-08-23;4390;0;406;36;138;25;478;3307
2013-08-26;4424;0;394;37;138;25;483;3347
2013-08-27;4421;0;404;37;137;25;481;3337
2013-08-28;4425;0;415;37;136;25;480;3332
2013-08-29;4420;0;407;37;136;25;490;3325
2013-08-30;4373;0;363;37;136;25;489;3323
2013-09-02;4372;0;396;38;136;25;490;3287
2013-09-03;4412;0;390;38;136;25;502;3321
2013-09-04;4349;0;366;37;136;25;502;3283
2013-09-05;4351;0;369;38;136;25;496;3287
2013-09-06;4364;0;372;38;136;25;498;3295
2013-09-09;4367;0;378;38;136;25;496;3294
2013-09-10;4357;0;377;39;136;25;496;3284
2013-09-11;4330;0;357;36;136;25;498;3278
2013-09-12;4329;0;360;36;135;24;499;3275
2013-09-13;4317;0;366;37;135;24;492;3263
2013-09-16;4295;0;369;37;135;24;467;3263
2013-09-17;4295;0;391;37;135;24;458;3250
2013-09-18;4309;0;402;37;135;24;458;3253
2013-09-19;4282;0;399;38;135;23;451;3236
2013-09-20;4283;0;405;37;134;23;449;3235
2013-09-23;4248;0;409;38;134;23;444;3200
2013-09-24;4214;0;421;38;134;23;442;3156
2013-09-25;4189;0;433;38;134;23;442;3119
2013-09-26;4198;0;431;38;134;23;443;3129
2013-09-27;4205;0;443;38;134;23;442;3125
2013-09-30;4150;0;417;38;134;23;411;3127
2013-10-01;4149;0;434;40;134;23;419;3099
2013-10-02;4155;0;416;40;134;23;443;3099
2013-10-03;4175;0;424;39;134;23;445;3110
2013-10-04;4186;0;430;38;134;23;460;3101
2013-10-07;4190;0;446;39;133;23;444;3105
2013-10-08;4181;0;440;39;133;23;444;3102
2013-10-09;4133;0;421;36;133;23;446;3074
2013-10-10;4152;0;422;36;133;23;448;3090
2013-10-11;4126;0;426;36;133;23;440;3068
2013-10-15;4129;0;435;36;133;23;442;3060
2013-10-16;4152;0;472;36;133;23;443;3045
2013-10-17;4148;0;482;36;133;23;439;3035
2013-10-18;4142;0;498;37;133;23;420;3031
2013-10-21;4136;0;508;37;133;22;415;3021
2013-10-22;4161;0;529;37;133;21;418;3023
2013-10-23;4165;0;540;39;133;21;404;3028
2013-10-24;4138;0;532;39;133;21;402;3011
2013-10-25;4128;0;542;39;133;21;398;2995
2013-10-28;4115;0;547;39;133;21;377;2998
2013-10-29;4121;0;559;36;133;21;382;2990
2013-10-30;4117;0;569;36;132;21;384;2975
2013-10-31;4025;0;508;35;132;21;357;2972
2013-11-01;4085;0;560;35;132;21;383;2954
2013-11-04;4066;0;544;36;131;21;379;2955
2013-11-05;4053;0;527;36;131;21;377;2961
2013-11-07;4012;0;488;35;131;21;382;2955
2013-11-08;4015;0;494;35;130;21;398;2937
2013-11-11;4015;0;494;36;130;21;400;2934
2013-11-12;3994;0;485;36;130;21;397;2925
2013-11-13;3940;0;455;32;130;21;397;2905
2013-11-14;3930;0;453;31;134;21;394;2897
2013-11-15;3930;0;452;34;134;21;384;2905
2013-11-18;3901;0;451;35;134;21;384;2876
2013-11-19;3912;0;464;35;134;20;387;2872
2013-11-20;3897;0;466;35;134;20;392;2850
2013-11-21;3863;0;454;35;134;20;392;2828
2013-11-22;3878;0;456;43;134;20;397;2828
2013-11-26;3853;0;454;43;132;20;394;2810
2013-11-27;3876;0;475;44;132;20;397;2808
2013-11-28;3865;0;470;44;132;20;397;2802
2013-11-29;3806;0;408;44;131;20;393;2810
2013-12-02;3853;0;451;44;131;20;395;2812
2013-12-03;3829;0;446;44;131;20;398;2790
2013-12-04;3836;0;424;44;131;20;419;2798
2013-12-05;3796;0;405;42;131;20;405;2793
2013-12-06;3797;0;406;43;131;20;410;2787
2013-12-09;3770;0;407;43;131;20;397;2772
2013-12-10;3758;0;396;44;131;20;397;2770
2013-12-11;3693;0;359;40;131;20;369;2774
2013-12-12;3681;0;354;40;131;20;368;2768
2013-12-13;3665;0;350;40;130;20;367;2758
2013-12-16;3643;0;349;40;138;20;367;2729
2013-12-17;3642;0;352;40;137;19;364;2730
2013-12-18;3643;0;355;41;136;19;365;2727
2013-12-19;3660;0;334;41;135;18;363;2769
2013-12-20;3630;0;335;40;135;18;361;2741
2013-12-23;3623;0;330;41;135;19;368;2730
2013-12-26;3576;0;297;41;134;19;361;2724
2013-12-27;3603;0;300;41;134;18;380;2730
2013-12-30;3616;0;282;41;135;18;402;2738
2014-01-02;3600;0;296;34;134;18;395;2723
2014-01-03;3583;0;294;33;134;18;389;2715
2014-01-06;3587;0;295;33;134;18;396;2711
2014-01-07;3604;0;306;32;134;18;390;2724
2014-01-08;3583;0;288;46;134;18;383;2714
2014-01-09;3555;0;279;45;134;18;381;2698
2014-01-10;3638;0;280;45;133;18;380;2782
2014-01-13;3619;0;287;45;133;18;377;2759
2014-01-14;3636;0;303;46;134;18;366;2769
2014-01-15;3641;0;318;46;133;17;366;2761
2014-01-16;3653;0;332;46;133;18;365;2759
2014-01-17;3668;0;344;46;133;18;368;2759
2014-01-20;3676;0;354;46;133;17;370;2756
2014-01-21;3692;0;372;46;132;17;369;2756
2014-01-22;3705;0;383;46;132;17;377;2750
2014-01-23;3683;0;381;46;131;16;376;2733
2014-01-24;3691;0;391;46;131;15;376;2732
2014-01-27;3690;0;398;46;131;15;376;2724
2014-01-28;3682;0;412;46;131;17;361;2715
2014-01-29;3695;0;425;46;130;17;360;2717
2014-01-30;3696;0;427;46;130;17;361;2715
2014-01-31;3666;0;403;47;131;17;358;2710
2014-02-03;3692;0;427;47;131;17;361;2709
2014-02-04;3691;0;423;47;131;17;359;2714
2014-02-05;3659;0;401;47;131;17;352;2711
2014-02-06;3674;0;398;47;130;17;359;2723
2014-02-07;3677;0;394;46;130;17;359;2731
2014-02-10;3685;0;392;46;130;17;360;2740
2014-02-11;3698;0;383;46;130;17;359;2763
2014-02-12;3674;0;356;45;130;17;361;2765
2014-02-13;3673;0;346;46;130;17;371;2763
2014-02-14;3669;0;352;46;130;17;370;2754
2014-02-17;3665;0;350;46;130;17;368;2754
2014-02-18;3670;0;359;46;130;17;362;2756
2014-02-19;3685;0;360;46;130;17;368;2764
2014-02-20;3680;0;350;46;130;17;366;2771
2014-02-21;3686;0;354;46;130;17;366;2773
2014-02-24;3653;0;351;46;129;17;365;2745
2014-02-25;3658;0;358;46;128;16;365;2745
2014-02-26;3647;0;365;46;128;16;368;2724
2014-02-27;3634;0;350;48;128;16;368;2724
2014-02-28;3576;0;305;48;127;16;358;2722
2014-03-05;3578;0;333;47;127;16;355;2700
2014-03-06;3547;0;323;48;127;16;348;2685
2014-03-07;3534;0;317;47;127;16;348;2679
2014-03-10;3532;0;309;47;126;16;344;2690
2014-03-11;3531;0;308;47;126;16;342;2692
2014-03-12;3570;0;296;49;126;16;367;2716
2014-03-13;3553;0;284;46;126;16;366;2715
2014-03-14;3548;0;268;46;126;16;366;2726
2014-03-17;3536;0;263;46;126;16;354;2731
2014-03-18;3584;0;270;61;126;16;372;2739
2014-03-19;3579;0;272;45;126;16;368;2752
2014-03-20;3589;0;260;45;126;16;366;2776
2014-03-21;3621;0;264;65;126;16;365;2785
2014-03-25;3631;0;264;75;126;16;368;2782
2014-03-26;3642;0;270;76;126;16;361;2793
2014-03-27;3648;0;262;86;126;16;356;2802
2014-03-28;3679;0;267;86;126;16;360;2824
2014-03-31;3685;0;242;86;126;16;361;2854
2014-04-01;3714;0;262;86;126;16;359;2865
2014-04-03;3710;0;252;85;125;16;368;2864
2014-04-04;3748;0;245;85;125;16;371;2906
2014-04-07;3739;0;250;84;125;16;369;2895
2014-04-08;3691;0;244;85;125;16;358;2863
2014-04-09;3688;0;229;83;125;16;352;2883
2014-04-10;3687;0;216;83;125;16;353;2894
2014-04-11;3709;0;211;83;125;16;354;2920
2014-04-14;3747;0;211;83;125;16;345;2967
2014-04-15;3811;0;220;83;125;16;340;3027
2014-04-16;3866;0;224;83;125;16;344;3074
2014-04-21;3883;0;235;83;125;16;338;3086
2014-04-22;3914;0;246;84;125;16;340;3103
2014-04-23;3926;0;253;83;125;16;341;3108
2014-04-24;3929;0;247;85;125;16;347;3109
2014-04-25;3921;0;252;85;125;16;316;3127
2014-04-28;3962;0;249;85;124;16;327;3161
2014-04-29;3991;0;256;85;124;16;331;3179
2014-04-30;3983;0;229;85;124;16;340;3189
2014-05-05;3986;0;247;85;124;15;336;3179
2014-05-06;3992;0;265;87;124;15;335;3166
2014-05-07;4026;0;254;87;120;15;356;3194
2014-05-08;4065;0;248;87;120;15;369;3226
2014-05-09;4076;0;241;86;120;15;367;3247
2014-05-12;4075;0;238;87;120;15;369;3246
2014-05-13;4097;0;227;86;120;15;366;3283
2014-05-14;4074;0;219;87;120;15;366;3267
2014-05-15;4049;0;216;87;120;15;368;3243
2014-05-16;4032;0;214;87;119;15;364;3233
2014-05-19;4030;0;215;87;119;15;362;3232
2014-05-20;4063;0;220;87;119;15;374;3248
2014-05-21;4090;0;226;87;119;15;381;3262
2014-05-22;4089;0;221;87;119;15;379;3268
2014-05-23;4112;0;225;100;119;15;385;3268
2014-05-26;4104;0;222;100;119;15;385;3263
2014-05-27;4111;0;231;100;118;15;386;3261
2014-05-28;4118;0;236;100;118;15;369;3280
2014-05-29;4132;0;234;100;118;15;379;3286
2014-05-30;4119;0;219;100;117;15;404;3264
2014-06-02;4125;0;227;100;117;15;410;3256
2014-06-03;4125;0;227;100;117;15;410;3256
2014-06-04;4123;0;215;100;115;15;408;3270
2014-06-05;4120;0;219;100;115;14;418;3254
2014-06-06;4132;0;222;100;115;14;413;3268
2014-06-09;4166;0;217;99;115;15;437;3283
2014-06-10;4205;0;217;100;115;15;438;3320
2014-06-11;4197;0;202;99;115;15;435;3331
2014-06-12;4178;0;203;99;115;15;437;3309
2014-06-13;4157;0;204;99;110;14;439;3291
2014-06-16;4181;0;207;99;108;14;439;3314
2014-06-17;4189;0;214;99;107;14;440;3315
2014-06-18;4168;0;216;99;106;14;459;3274
2014-06-19;4165;0;212;99;106;14;467;3267
2014-06-23;4117;0;215;99;106;14;440;3243
2014-06-24;4142;0;222;100;106;14;454;3246
2014-06-25;4150;0;230;100;106;14;455;3245
2014-06-26;4137;0;227;100;106;14;456;3234
2014-06-27;4114;0;231;100;105;14;442;3222
2014-06-30;4135;0;222;100;115;14;432;3252
2014-07-01;4151;0;234;100;102;14;428;3273
2014-07-02;4120;0;226;100;105;14;452;3223
2014-07-03;4148;0;223;100;107;14;436;3268
2014-07-04;4157;0;224;100;107;14;435;3277
2014-07-07;4154;0;218;101;106;14;447;3268
2014-07-08;4157;0;217;103;107;14;455;3261
2014-07-10;4174;0;198;102;107;14;462;3291
2014-07-11;4176;0;202;99;107;14;471;3283
2014-07-14;4209;0;207;99;107;14;473;3309
2014-07-15;4256;0;220;99;107;13;469;3348
2014-07-16;4240;0;225;99;106;13;469;3328
2014-07-17;4221;0;233;99;107;13;469;3300
2014-07-18;4233;0;238;100;107;13;475;3300
2014-07-21;4233;0;242;100;106;13;480;3292
2014-07-22;4239;0;249;100;106;13;471;3300
2014-07-23;4241;0;257;100;106;13;473;3292
2014-07-24;4253;0;256;106;106;13;471;3301
2014-07-25;4251;0;263;106;106;13;472;3291
2014-07-28;4235;0;264;106;106;13;466;3280
2014-07-29;4230;0;271;106;106;13;466;3268
2014-07-30;4266;0;280;106;105;13;471;3291
2014-07-31;4264;0;258;105;105;12;480;3304
2014-08-01;4249;0;283;106;103;12;468;3277
2014-08-04;4235;0;267;106;104;12;478;3268
2014-08-05;4233;0;268;106;105;12;475;3267
2014-08-06;4225;0;256;113;105;12;475;3264
2014-08-07;4237;0;258;106;105;12;475;3281
2014-08-08;4226;0;259;106;105;12;479;3265
2014-08-11;4211;0;252;107;105;12;472;3263
2014-08-12;4230;0;255;107;105;12;474;3277
2014-08-13;4248;0;238;106;105;12;493;3294
2014-08-14;4242;0;237;107;105;12;495;3286
2014-08-15;4216;0;237;106;105;12;498;3258
2014-08-19;4214;0;243;107;105;12;505;3242
2014-08-20;4216;0;254;107;105;12;502;3236
2014-08-21;4205;0;245;107;105;12;511;3225
2014-08-22;4200;0;248;104;104;12;518;3214
2014-08-25;4195;0;246;104;104;12;513;3216
2014-08-26;4196;0;254;104;104;12;515;3207
2014-08-27;4173;0;261;104;104;12;516;3176
2014-08-28;4167;0;257;107;104;12;516;3171
2014-08-29;4147;0;234;107;120;11;498;3177
2014-09-01;4144;0;250;107;103;11;513;3160
2014-09-02;4112;0;249;85;104;11;522;3141
2014-09-03;4111;0;243;84;103;11;522;3148
2014-09-04;4067;0;250;86;103;11;519;3098
2014-09-05;4062;0;244;89;103;11;519;3096
2014-09-08;4049;0;247;90;103;11;528;3070
2014-09-09;4025;0;250;90;103;11;529;3042
2014-09-10;4007;0;237;99;103;11;527;3030
2014-09-11;4001;0;240;101;103;11;531;3015
2014-09-12;4003;0;243;103;101;11;530;3015
2014-09-15;3992;0;252;101;103;11;534;2991
2014-09-16;3981;0;265;99;103;11;538;2965
2014-09-17;3991;0;275;99;103;11;537;2966
2014-09-18;3998;0;285;97;103;11;541;2961
2014-09-19;3999;0;295;97;103;11;536;2957
2014-09-22;3956;0;300;88;103;11;534;2920
2014-09-23;3981;0;313;78;102;11;546;2931
2014-09-24;4012;0;323;85;100;11;565;2928
2014-09-25;4005;0;322;86;100;11;562;2924
2014-09-26;3991;0;331;84;100;11;549;2916
2014-09-29;3984;0;331;83;100;11;550;2909
2014-09-30;3969;0;335;102;117;11;513;2891
2014-10-01;3938;0;352;103;97;11;529;2846
2014-10-02;3944;1;350;102;100;11;532;2848
2014-10-03;3904;0;358;101;100;11;527;2807
2014-10-06;3910;0;345;114;100;11;527;2813
2014-10-07;3876;0;340;114;100;11;517;2794
2014-10-08;3864;0;334;114;100;11;518;2787
2014-10-09;3846;0;337;113;100;11;520;2765
2014-10-10;3838;0;339;115;100;11;528;2745
2014-10-14;3812;0;333;112;99;11;520;2737
2014-10-15;3789;0;331;111;100;11;519;2717
2014-10-16;3772;0;324;109;99;11;517;2712
2014-10-17;3760;0;322;109;99;11;516;2703
2014-10-20;3727;0;326;111;99;11;525;2655
2014-10-21;3724;0;333;114;99;11;523;2644
2014-10-22;3715;0;341;113;99;10;515;2637
2014-10-23;3707;0;338;116;99;10;518;2626
2014-10-24;3689;0;335;114;98;10;518;2614
2014-10-27;3691;0;333;114;98;10;527;2609
2014-10-28;3696;0;343;114;98;10;529;2602
2014-10-29;3680;0;351;117;99;10;532;2571
2014-10-30;3682;0;346;117;99;10;531;2579
2014-10-31;3648;0;306;118;115;10;522;2577
2014-11-03;3637;0;329;103;98;10;540;2557
2014-11-04;3621;0;324;103;98;10;537;2549
2014-11-05;3595;0;307;104;98;10;536;2540
2014-11-07;3603;0;316;104;98;10;545;2530
2014-11-10;3568;0;303;103;98;10;540;2514
2014-11-11;3559;0;300;104;98;10;536;2511
2014-11-12;3528;0;282;102;98;10;538;2498
2014-11-13;3526;0;281;102;98;10;533;2502
2014-11-14;3522;0;284;99;98;10;534;2497
2014-11-17;3507;0;287;101;99;10;517;2493
2014-11-18;3498;0;294;101;99;10;517;2477
2014-11-19;3506;0;301;103;99;10;510;2483
2014-11-20;3489;0;295;102;98;10;512;2472
2014-11-21;3486;0;297;102;98;10;510;2469
2014-11-25;3431;0;291;104;98;10;490;2438
2014-11-26;3465;0;302;104;98;10;502;2449
2014-11-27;3448;0;297;104;98;10;499;2440
2014-11-28;3412;0;270;104;115;10;498;2415
2014-12-01;3403;0;295;104;92;10;505;2397
2014-12-02;3410;0;298;104;94;10;495;2409
2014-12-03;3388;0;289;104;94;10;492;2399
2014-12-04;3388;0;285;101;94;10;492;2406
2014-12-05;3308;0;289;92;94;10;476;2347
2014-12-09;3254;0;289;91;94;10;476;2294
2014-12-10;3226;0;276;98;94;10;461;2287
2014-12-11;3233;0;267;98;94;10;476;2288
2014-12-12;3228;0;272;98;93;10;468;2287
2014-12-15;3241;0;274;98;91;9;480;2289
2014-12-16;3254;0;284;101;91;9;478;2291
2014-12-17;3300;0;292;99;90;9;483;2327
2014-12-18;3330;0;300;99;90;9;488;2344
2014-12-19;3346;0;306;103;90;9;493;2345
2014-12-22;3371;0;309;102;90;9;496;2365
2014-12-23;3368;0;305;102;89;9;494;2369
2014-12-24;3369;0;305;105;89;9;496;2365
2014-12-29;3374;0;301;104;89;9;497;2374
2014-12-30;3330;0;274;105;96;9;489;2357
2015-01-02;3358;0;315;93;89;9;498;2354
2015-01-05;3367;0;313;93;89;9;500;2363
2015-01-06;3362;0;322;92;89;9;501;2349
2015-01-07;3359;0;320;92;88;9;502;2348
2015-01-08;3353;0;315;92;88;9;505;2344
2015-01-09;3344;0;316;91;89;9;498;2341
2015-01-12;3319;0;314;91;89;9;460;2356
2015-01-13;3328;0;302;92;88;9;473;2364
2015-01-14;3334;0;294;86;88;9;493;2364
2015-01-15;3354;0;293;96;88;9;496;2372
2015-01-16;3378;0;304;106;87;8;496;2377
2015-01-19;3385;0;313;106;87;8;496;2375
2015-01-20;3402;0;334;107;87;8;497;2369
2015-01-21;3418;0;342;109;87;8;497;2375
2015-01-22;3412;0;344;110;87;8;497;2366
2015-01-23;3409;0;353;110;87;8;495;2356
2015-01-26;3423;0;353;110;87;8;496;2369
2015-01-27;3418;0;371;115;87;8;497;2340
2015-01-28;3451;0;386;115;87;8;504;2351
2015-01-29;3466;0;390;116;86;8;504;2362
2015-01-30;3474;0;384;116;103;8;496;2367
2015-02-02;3472;0;393;116;96;8;503;2356
2015-02-03;3466;0;393;115;96;8;505;2349
2015-02-04;3457;0;381;115;96;8;506;2351
2015-02-05;3481;0;385;116;97;8;505;2370
2015-02-06;3486;0;393;117;96;8;503;2369
2015-02-09;3468;0;389;117;96;8;505;2353
2015-02-10;3467;0;390;116;96;8;504;2353
2015-02-11;3461;0;376;115;96;8;508;2358
2015-02-12;3451;0;375;115;97;8;495;2361
2015-02-13;3470;0;385;114;97;8;506;2360
2015-02-18;3470;0;392;112;96;8;509;2353
2015-02-19;3486;0;395;112;96;8;513;2362
2015-02-20;3499;0;397;112;96;8;528;2358
2015-02-23;3495;0;397;113;96;8;525;2356
2015-02-24;3513;0;410;113;96;8;528;2358
2015-02-25;3541;0;418;113;96;8;525;2381
2015-02-26;3530;0;412;113;96;7;524;2378
2015-02-27;3596;0;389;113;104;7;554;2429
2015-03-02;3556;0;391;113;96;7;533;2416
2015-03-03;3576;0;385;113;96;7;539;2436
2015-03-04;3593;0;365;113;100;7;547;2461
2015-03-05;3589;0;364;111;99;7;545;2463
2015-03-06;3606;0;369;111;99;7;546;2474
2015-03-09;3568;0;362;111;99;7;518;2471
2015-03-10;3562;0;355;110;99;7;518;2473
2015-03-11;3561;0;334;108;99;7;526;2487
2015-03-12;3556;0;332;110;100;7;521;2486
2015-03-13;3560;0;325;107;100;7;524;2497
2015-03-16;3565;0;329;106;100;7;524;2499
2015-03-17;3558;0;338;107;100;7;522;2484
2015-03-18;3582;0;340;111;99;7;522;2503
2015-03-19;3567;0;326;111;99;7;523;2501
2015-03-20;3574;0;336;112;99;7;514;2506
2015-03-25;3582;0;337;113;104;7;525;2496
2015-03-26;3582;0;351;113;103;7;520;2488
2015-03-27;3589;0;362;112;103;7;525;2480
2015-03-30;3629;0;361;112;107;7;524;2518
2015-03-31;3646;0;374;112;109;7;525;2519
2015-04-01;3671;0;360;131;107;7;534;2532
2015-04-06;3698;0;358;131;107;7;546;2549
2015-04-07;3758;0;372;131;107;7;547;2594
2015-04-08;3803;0;373;130;106;7;556;2631
2015-04-09;3842;0;358;130;106;7;588;2653
2015-04-10;3843;0;337;130;106;7;590;2673
2015-04-13;3881;0;342;131;106;7;601;2694
2015-04-14;3884;0;355;131;106;7;598;2687
2015-04-15;3912;0;366;119;106;7;602;2712
2015-04-16;3934;0;376;109;106;7;612;2724
2015-04-17;3943;0;384;102;106;7;612;2732
2015-04-20;3972;0;389;104;106;7;622;2744
2015-04-21;3997;0;398;103;106;7;625;2758
2015-04-22;4014;0;401;103;106;7;627;2770
2015-04-23;4015;0;394;103;106;7;643;2762
2015-04-24;4027;0;400;100;106;7;638;2776
2015-04-27;4060;0;390;100;106;8;654;2802
2015-04-28;4091;0;403;100;106;7;654;2821
2015-04-29;4146;0;412;102;104;7;651;2870
2015-04-30;4140;0;383;104;104;7;658;2884
2015-05-04;4113;0;382;104;104;8;634;2881
2015-05-05;4125;0;393;104;104;8;640;2876
2015-05-06;4124;0;383;102;104;8;641;2886
2015-05-07;4089;0;365;104;104;8;613;2895
2015-05-08;4120;0;366;105;104;8;612;2925
2015-05-11;4130;0;354;105;104;8;635;2924
2015-05-12;4125;0;353;105;104;8;634;2921
2015-05-13;4165;0;340;103;104;8;664;2946
2015-05-14;4162;0;330;103;104;8;668;2949
2015-05-15;4194;0;322;104;104;8;706;2950
2015-05-18;4233;0;327;104;104;8;713;2977
2015-05-19;4245;0;337;104;103;8;701;2992
2015-05-20;4257;0;345;104;102;8;712;2986
2015-05-21;4277;0;344;103;102;8;712;3008
2015-05-22;4267;0;352;103;102;8;683;3019
2015-05-26;4273;0;344;103;102;8;685;3031
2015-05-27;4293;0;367;103;102;9;685;3027
2015-05-28;4290;0;364;103;102;9;667;3045
2015-05-29;4277;0;349;101;102;9;678;3038
2015-06-01;4309;0;353;104;102;9;667;3074
2015-06-02;4341;0;363;106;102;9;679;3082
2015-06-03;4348;0;349;105;102;9;678;3105
2015-06-04;4347;0;342;105;102;9;678;3111
2015-06-05;4347;0;347;105;102;9;676;3108
2015-06-08;4372;0;347;103;102;9;686;3125
2015-06-09;4406;0;348;101;102;9;694;3152
2015-06-10;4401;0;329;101;102;9;702;3158
2015-06-11;4415;0;327;101;102;9;709;3167
2015-06-12;4432;0;323;100;101;9;713;3186
2015-06-15;4416;0;330;99;100;9;710;3168
2015-06-16;4418;0;344;94;99;9;709;3163
2015-06-17;4460;0;358;94;98;8;731;3171
2015-06-18;4482;0;368;94;98;8;728;3186
2015-06-19;4478;0;378;95;98;8;729;3170
2015-06-22;4467;0;386;95;98;8;738;3142
2015-06-23;4456;0;402;92;98;8;750;3106
2015-06-24;4455;0;408;92;98;8;751;3098
2015-06-25;4454;0;400;92;98;8;752;3104
2015-06-26;4458;0;410;92;97;9;742;3108
2015-06-29;4460;0;399;90;97;8;760;3106
2015-06-30;4458;0;403;90;97;9;772;3087
2015-07-01;4451;0;417;89;97;9;760;3079
2015-07-02;4453;0;412;89;97;8;761;3086
2015-07-03;4480;0;413;88;99;8;762;3110
2015-07-06;4459;0;388;89;99;8;757;3118
2015-07-07;4452;0;377;88;99;8;761;3119
2015-07-08;4456;0;355;88;99;8;760;3146
2015-07-10;4425;0;358;88;98;8;755;3118
2015-07-13;4420;0;355;89;98;8;756;3114
2015-07-14;4394;0;371;89;101;8;751;3074
2015-07-15;4402;0;357;88;100;8;753;3096
2015-07-16;4385;0;344;88;100;8;764;3081
2015-07-17;4393;0;328;88;100;8;764;3105
2015-07-20;4407;0;340;88;100;8;763;3108
2015-07-21;4408;0;353;88;100;8;757;3102
2015-07-22;4424;0;365;87;100;8;760;3104
2015-07-23;4423;0;353;87;100;8;768;3107
2015-07-24;4456;0;377;83;100;8;770;3118
2015-07-27;4454;0;366;83;100;8;777;3120
2015-07-28;4458;0;382;81;99;8;767;3121
2015-07-29;4466;0;399;81;99;9;764;3114
2015-07-30;4455;0;392;80;99;9;764;3111
2015-07-31;4435;0;376;80;99;9;763;3108
2015-08-03;4430;0;376;80;99;9;758;3108
2015-08-04;4426;0;378;77;99;9;756;3107
2015-08-05;4393;0;364;77;99;9;754;3090
2015-08-06;4361;0;370;56;99;9;747;3080
