Fecha;Pases y Leliq;Otros;Compras de divisas;Intereses;Financiamiento del Tesoro;Total
2020-03-03;-920066,464163914;10603,0987919747;-235635,477064886;796172,485535711;678438,356901113;329512
2020-03-04;-918099,944844074;12620,4585984847;-236121,877064886;796174,363799911;640002,999510563;294576
2020-03-05;-927403,781149842;12528,3332351946;-234873,477064886;804123,209102059;640107,715877473;294482
2020-03-06;-926783,807589512;12304,3195849146;-234298,677064886;804124,114606529;656007,050462953;311353
2020-03-09;-927217,820149562;12343,5794124346;-239113,477064886;804125,483030119;668129,234771893;318267
2020-03-10;-872570,249690332;12197,7444812348;-238788,009064886;808728,623775769;668069,890498213;377638
2020-03-11;-873273,166610332;12809,2747856548;-238192,609064886;808728,926875199;685217,574014363;395290
2020-03-12;-819448,519547802;12772,3380481147;-242319,885064886;814298,511657739;685376,554906833;450679
2020-03-13;-819371,381628332;12843,6359276547;-248653,885064886;814299,170188129;688113,460577433;447231
2020-03-16;-819107,696908672;12776,8848995247;-248603,485064886;814301,049409749;688578,247664283;447945
2020-03-17;-761955,054188932;12702,8164650548;-250650,533364886;820178,807208539;688838,963880223;509115
2020-03-18;-761948,225549002;12792,8536907748;-257521,833364886;820179,477521399;697509,727701713;511012
2020-03-19;-683353,567183852;13084,4951227749;-258165,280114886;826134,424990579;718713,927185383;616414
2020-03-20;-680948,587143172;13259,9345059449;-261449,443114886;826135,729030559;718424,366721553;615422
2020-03-25;-555627,468745682;13252,0601750247;-255364,786614886;832388,857458249;762262,337727293;796911
2020-03-26;-518244,018826621;13661,7994736847;-250475,886614886;836766,598524809;822410,507443013;904119
2020-03-27;-618807,201186541;13293,0021952047;-247938,686614886;836770,465113559;822301,420492663;805619
2020-03-30;-550379,235322741;12122,3808006348;-243993,486614886;836876,291204069;828480,049932923;883106
2020-04-01;-459631,581888332;13329,737713395;-240511,458614886;850301,227886599;820445,074903223;983933
2020-04-02;-471544,963327662;13447,567196455;-238116,836614886;850316,825481539;870307,407264553;1024410
2020-04-03;-478625,535864292;12743,629992885;-236688,876614886;857485,670632849;869603,111853443;1024518
2020-04-06;-505170,480383832;12623,750475705;-232978,010114886;857578,774581269;871175,965441743;1003230
2020-04-07;-528692,405939952;12026,814891215;-232460,724614886;859690,259440089;929917,056223533;1040481
2020-04-08;-532161,920620292;3742,60204003496;-230427,760114886;862473,511781829;929335,566913313;1032962
2020-04-13;-534087,463060182;3343,88211253497;-228204,846114886;862740,132409979;925841,294652553;1029633
2020-04-14;-556890,921219462;-7508,10284003501;-227469,947614886;866193,057937939;957385,913736443;1031710
2020-04-15;-558356,740779472;-15608,149038155;-231833,024914886;866199,478871989;969451,435860523;1029853
2020-04-16;-562569,318371392;-12744,9937522151;-234069,499714886;869527,276152689;956912,535685803;1017056
2020-04-17;-1077070,17449352;8455,25889445489;-239720,287714886;869530,226662369;961707,976651583;522903
2020-04-20;-1086830,94337421;12410,8049843549;-240551,651714886;870021,158445629;961982,631659113;517032
2020-04-21;-1123441,99311228;12295,3842099049;-242425,313214886;872291,744739759;972586,177377503;491306
2020-04-22;-1175409,98983173;12481,1216226649;-248637,687214886;872469,287268989;1003919,26815496;464822
2020-04-23;-1190400,43610241;12446,6355163748;-251263,959214886;875495,560898519;1002867,1989024;449145
2020-04-24;-1246431,85906265;12109,2031564548;-254914,417714886;875694,353494549;1004694,72012653;391152
2020-04-27;-1195301,81826324;769,042340084888;-261866,802714886;876559,524779729;1037362,05385831;457522
2020-04-28;-1263797,69289059;12815,790180445;-268597,442714886;886395,990197915;1055157,35522711;421974
2020-04-29;-1307043,30349121;12767,8257905249;-275561,470214886;886704,311037945;1054213,63687762;371081
2020-04-30;-1266405,37314994;12349,4334803049;-280624,880214886;892498,851008975;1100332,96887554;458151
2020-05-04;-757155,386603798;12926,2858872649;-278516,620214886;893896,460699585;1131170,26023183;1002321
2020-05-05;-773552,832905828;13331,7080732949;-273136,467214886;895874,916894955;1188855,67515246;1051373
2020-05-06;-870063,098385618;12890,5806015549;-275045,472214886;896005,780077645;1183901,2099213;947689
2020-05-07;-928166,786771988;12388,9680521549;-274457,559714886;898814,460236645;1183504,91819807;892084
2020-05-08;-930176,936852098;11802,7343067049;-277915,851714886;899010,287713395;1174083,76654688;876804
2020-05-11;-913193,786571038;11630,6975304649;-278711,077714886;899600,281454425;1234910,88530103;954237
2020-05-12;-894355,525014598;11489,0272943949;-279122,583714886;908287,373599565;1235317,70783552;981616
2020-05-13;-1007302,3436131;12144,3462626949;-285658,076214886;908476,948471955;1290076,12509333;917737
2020-05-14;-990141,832224785;11696,4405782451;-291203,203414886;912523,912843532;1291949,68221789;934825
2020-05-15;-823522,133425105;12511,1093816351;-294312,115414886;912752,219875662;1288399,91958269;1095829
2020-05-18;-1069987,58862507;12847,265035065;-302826,916414886;913228,980471682;1293757,25953321;847019
2020-05-19;-1290286,04386857;11890,9247958152;-309177,919614886;915792,311186272;1302014,72750137;630234
2020-05-20;-1385622,36866936;11332,9659404053;-315496,549614886;916165,540132712;1358272,41221113;584652
2020-05-21;-1320794,70779986;11130,5517371251;-321880,347114886;919389,441103325;1303670,06207429;591515
2020-05-22;-1325639,39180008;12015,6002940051;-326966,870114886;919778,495377415;1299230,16624354;578418
2020-05-26;-1290987,52099146;12917,6828104347;-332969,851214886;930379,685900265;1298087,00349564;617427
2020-05-27;-1334186,64378994;12713,6785678646;-338751,740014886;930753,210012815;1304214,49522414;574743
2020-05-28;-1335788,47275742;12730,8528914144;-345823,509514886;934020,261975237;1375311,86740565;640451
2020-05-29;-1277717,19545775;12813,7551117543;-326700,924514886;934416,783749747;1379502,58111113;722315
2020-06-01;-998885,13899654;12908,2727036843;-322720,425514886;935515,662421057;1375703,62938668;1002522
2020-06-02;-1202431,46250446;12914,4710007441;-318202,705514886;938508,692806682;1378387,00421192;809176
2020-06-03;-1267735,78946338;12954,1774402541;-316868,136514886;938682,667916052;1428807,08062196;795840
2020-06-04;-1302721,93427521;12936,157555634;-311773,741514886;941396,912884487;1426718,60534997;766556
2020-06-05;-1341389,26107587;12398,218091184;-306212,057714886;941616,953827187;1423596,14687238;730010
2020-06-08;-1427965,81963457;12495,019147574;-314407,419714886;942337,461247797;1491601,75895408;704061
2020-06-09;-1439299,10470826;12408,1861386739;-309464,049814886;950572,258344754;1492148,71003971;706366
2020-06-10;-1470615,56279166;12384,2288597939;-302513,808814886;950854,471167954;1528554,67157879;718664
2020-06-11;-1511120,46621367;12674,5527063837;-294879,415814886;955044,325124145;1530313,00419802;692032
2020-06-12;-1519181,03985585;13381,4697110937;-292233,078814886;955362,633113945;1531284,01584569;688614
2020-06-16;-1494493,50238855;14211,3849076336;-285446,188814886;962719,113819711;1515489,19247609;712480
2020-06-17;-1506600,64888864;14155,5267838437;-285446,198814886;963031,884778891;1520784,43614079;705925
2020-06-18;-1514155,75974641;14011,4685369536;-291363,637814886;966155,133088241;1534884,7959361;709532
2020-06-19;-1571698,44229743;14071,3319516437;-292849,031814886;966470,562707331;1585329,57945334;701324
2020-06-22;-1520953,80577681;15156,7823746836;-291540,612814886;967506,712739651;1634349,92347736;804519
2020-06-23;-1607408,51060717;15399,1297586737;-294902,557814886;976861,356067821;1636639,58259556;726589
2020-06-24;-1600025,26267655;15118,2250193537;-294867,632814886;977224,822411561;1636372,84806052;733823
2020-06-25;-1602457,52048799;15607,0880887737;-298400,250314886;980473,595420771;1636485,08729333;731708
2020-06-26;-1575260,94948674;16265,3768697438;-296490,619314886;980834,484536751;1637046,70739513;762395
2020-06-29;-1609625,58188861;16312,6806809538;-295903,738314886;981874,680525971;1700748,95899657;793407
2020-06-30;-1646948,23424066;17085,0694961739;-292398,664814886;993586,351457334;1684199,47810203;755524
2020-07-01;-1434399,15913803;17220,4822262539;-299510,784314886;993970,198792124;1672839,26243453;950120
2020-07-02;-1472941,98651131;16513,9488494241;-304959,625314886;997093,529346788;1732791,13362998;968497
2020-07-03;-1481805,58020091;16087,7290126141;-308317,179514886;997374,467736998;1736290,56296618;959630
2020-07-06;-1479791,00120045;16136,3689264541;-307488,853514886;998231,124684028;1737702,36110485;964790
2020-07-07;-1528736,2780812;15471,8256065141;-310638,101914886;1006964,88193877;1796227,6724508;979290
2020-07-08;-1649138,88783011;15419,7704933539;-312432,244514886;1011086,50514549;1797008,85670615;861944
2020-07-13;-1578370,96060922;16012,8606475639;-310580,189514886;1012947,00716496;1806025,28231158;946034
2020-07-14;-1602138,14993475;16127,4076859338;-309239,932514885;1019174,12084062;1806051,55392308;929975
2020-07-15;-1653463,49500903;16005,9972032938;-309240,002514886;1019517,90500955;1806544,59531107;879365
2020-07-16;-1672641,01362662;15642,8346068138;-312120,526114886;1023116,86491376;1805751,84022093;859750
2020-07-17;-1716460,19292285;15103,2214942738;-315332,178514886;1023497,33863977;1806090,81130369;812899
2020-07-20;-1683500,34187252;14940,0760943338;-314438,161714886;1024707,18976903;1807695,23772404;849404
2020-07-21;-1683848,4437789;14867,1542773637;-315864,942514886;1034157,31629601;1816545,91572041;865857
2020-07-22;-1676970,03694976;14715,0008182736;-318067,900714886;1034550,64651153;1819374,29033484;873602
2020-07-23;-1679153,61212913;14813,7448789035;-320118,969714886;1037829,54618651;1819314,2907786;872685
2020-07-24;-1697245,43503062;15304,7141156036;-321652,626714886;1038211,32805541;1819360,01957449;853978
2020-07-27;-1698130,16510428;15059,7464696036;-323875,613914885;1039384,92664572;1819406,10590384;851845
2020-07-28;-1694129,55359759;15503,6496587832;-323031,759914886;1051134,91172025;1822747,75213344;872225
2020-07-29;-1737923,67620831;15249,0133966932;-324829,559914885;1051541,90296473;1878351,31976177;882389
2020-07-30;-1643498,02836489;15213,6017707431;-328970,796514886;1055512,31614983;1878811,9069592;977069
2020-07-31;-1573033,25453206;14554,4884756131;-332933,952514886;1055900,01463889;1855435,70393244;1019923
2020-08-03;-1488963,48214412;16094,8972561631;-340042,087514886;1056953,06922611;1853954,60317673;1097997
2020-08-04;-1552879,60338592;15759,2321188129;-349188,889614885;1066294,86795081;1908395,39293118;1088381
2020-08-05;-1588790,19275078;14996,7537809329;-357938,437214886;1066595,83361908;1910729,04256565;1045593
2020-08-06;-1640252,86705054;14978,594635313;-391067,061214885;1070446,81245365;1937437,52117645;991543
2020-08-07;-1692459,21721054;13762,7134468031;-394585,500714886;1070761,6298118;1937774,37466681;935254
2020-08-10;-1689339,3444223;13499,4336098731;-394585,675714886;1071787,6096111;1979011,9769162;980374
2020-08-11;-1734732,41523241;13648,1579744729;-396739,195714885;1078235,43572502;1979481,0172478;939893
2020-08-12;-1714201,04769154;13406,024035533;-400223,680714886;1078581,70728996;1979419,99708093;956983
2020-08-13;-1717915,84846357;14373,127029293;-406313,753714886;1082146,34129366;1922877,1338555;895167
2020-08-14;-1744140,03046295;14033,477557643;-422926,068714886;1082469,38639237;1933059,23522782;862496
2020-08-18;-1781128,07243821;14003,0233996431;-422632,668714886;1092486,91130547;1973168,80644798;875898
2020-08-19;-1794132,46137963;13691,5662316331;-425718,838714886;1092852,84476184;1973837,88910104;860531
2020-08-20;-1785936,06583261;13678,2983766631;-427257,092814885;1096624,54762619;1974167,31264464;871277
2020-08-21;-1813003,2655733;13681,5672703631;-430645,461814885;1096984,08648138;1983080,07363644;850097
2020-08-24;-1809012,85662191;13873,7125031231;-430793,261814886;1098104,97237255;1982998,43356112;855171
2020-08-25;-1796099,59614703;13580,676898903;-439163,345814886;1108859,68243546;1981957,58262755;869135
2020-08-26;-1802657,15742206;13551,527724273;-445858,972314886;1109242,93640974;1982887,66560293;857166
2020-08-27;-1795462,1320366;13138,9917926231;-451774,200314886;1112774,67946718;1992531,66109168;871209
2020-08-28;-1703228,51783803;12766,3252571031;-464714,400314886;1113148,37724694;1957808,21564887;915780
2020-08-31;-1737548,06009577;12705,9648741231;-467590,451214886;1114125,43453109;1956555,11190544;878248
2020-09-01;-1659201,63504797;12509,5264670934;-485448,366214885;1125718,97758013;1956650,49721563;950229
2020-09-02;-1669413,69334805;13326,1769969934;-493926,048614886;1126033,24691309;2026439,31805285;1002459
2020-09-03;-1696596,27791701;13565,1884351935;-499971,665014886;1131533,67880549;2027200,07569121;975731
2020-09-04;-1695193,826058;13318,1944834834;-502532,411014886;1131856,06780798;2028243,97478142;975692
2020-09-07;-1767586,1864634;12183,0203725435;-504219,531014886;1132821,0446851;2028231,65242064;901430
2020-09-08;-1774761,36114028;11841,2012605235;-512879,914214886;1140280,55247879;2028265,52161585;892746
2020-09-09;-1778598,25749958;11093,4574713835;-523930,930214886;1140647,77893459;2028566,95130849;877779
2020-09-10;-1784357,81959167;11025,0592082037;-532470,180214886;1145056,52057952;2028512,42001883;867766
2020-09-11;-1781299,0285122;12045,4000565436;-542845,230214886;1145422,29282113;2038986,56584941;872310
2020-09-14;-1769380,719638;12135,8333190237;-540569,179214886;1146514,99668833;2078412,06884553;927113
2020-09-15;-1823656,2109369;12302,5056347638;-549776,081214885;1154984,69943681;2084207,08708021;878062
2020-09-16;-1822953,08211713;12081,7602637039;-549776,086214885;1155379,36126066;2084361,04680765;879093
2020-09-17;-1802547,02858287;11598,0161173336;-557119,786214886;1159670,91118508;2093801,88749533;905404
2020-09-18;-1812188,04560431;4628,59474151354;-561088,623214885;1160037,25628894;2080407,81778873;871797
2020-09-21;-1788674,28064345;4268,03374291362;-559856,556214886;1161151,3474354;2120211,45568001;937100
2020-09-22;-1826827,97487492;4325,88522243376;-565453,143214885;1170861,8566429;2120095,37622447;903002
2020-09-23;-1861635,01016591;3720,75768132377;-567629,410014885;1171264,38951893;2123357,27298054;869078
2020-09-24;-1840531,34999981;3661,54226458373;-573334,160414885;1175346,68121341;2123518,2869367;888661
2020-09-25;-1876395,65221456;3446,04623406371;-594504,322914885;1175744,48242956;2136804,44646582;845095
2020-09-28;-1815684,07943466;2730,28692981378;-599595,779314885;1176993,8933445;2140209,67847523;904654
2020-09-29;-1843068,53849968;2592,28186714391;-613553,064314886;1187984,65869927;2152359,66224815;886315
2020-09-30;-1779979,5970151;2384,82046434387;-614429,154314885;1188390,19104885;2188351,73981679;984718
2020-10-01;-1583247,57894785;2512,02811048415;-622285,517814885;1194579,10741613;2188435,96123612;1179994
2020-10-02;-1762158,85233289;5171,40577185412;-630782,383814886;1194872,52108072;2188456,3092952;995559
2020-10-05;-1734733,67870693;7375,12791903399;-641537,603814885;1196337,32530959;2199205,82929319;1026647
2020-10-06;-1749174,74063765;6761,96732581402;-645416,469814886;1203675,3937968;2228050,84932992;1043897
2020-10-07;-1816974,40873684;4073,84762909401;-644113,935814886;1204206,04859709;2227993,44832554;975185
2020-10-08;-1761435,64626103;2934,08412909407;-645815,994914885;1209178,92215568;2141997,63489113;946859
2020-10-09;-1808011,02075717;2439,78829217402;-652901,246114886;1209701,48946074;2140986,98911913;892216
2020-10-13;-1787201,76376985;3613,79640656394;-652862,815114886;1219833,34403888;2148204,43843928;931587
2020-10-14;-1817859,87627105;1891,73118811389;-658825,530514886;1220456,49387299;2148303,18172483;893966
2020-10-15;-1808887,30586548;427,137318103907;-675546,285514886;1225969,96590071;2159632,48816155;901596
2020-10-16;-1835991,36774569;-80,021686896262;-674431,437514886;1226586,47968445;2160381,34726302;876465
2020-10-19;-1843732,22032972;2180,50466181386;-675700,883514886;1227766,12899619;2174538,4701866;885052
2020-10-20;-1889553,02575113;1880,69488910385;-677736,321014886;1236090,86785845;2184131,78401846;854814
2020-10-21;-1891397,23602054;2346,1165853439;-676570,236014885;1236356,07863369;2184124,27681639;854859
2020-10-22;-1904059,93415835;2188,99795297375;-676379,450514885;1240874,57785173;2184160,80886853;846785
2020-10-23;-1870793,50179473;1643,77698988372;-687486,427514886;1243430,40957778;2183854,74274195;870649
2020-10-26;-1833006,33222402;3713,38367792367;-698175,077514885;1244701,16539636;2188105,86066462;905339
2020-10-27;-1910400,30613132;857,877021733628;-705058,248514886;1255806,28550494;2189816,39211953;831022
2020-10-28;-1920703,72305764;-768,00035526642;-710165,767514886;1256643,61468908;2238002,87623871;863009
2020-10-29;-1800848,99721744;75,837410173648;-710181,502514886;1262055,83434409;2086543,82797806;837645
2020-10-30;-1819605,44963306;-1148,64534562637;-713950,533514885;1264338,44777671;2086450,18071686;816084
2020-11-02;-1711919,10878786;-2357,99426701637;-707516,881014885;1265705,08632926;2087175,8977405;931087
2020-11-03;-1709607,97605185;-7681,7795634164;-711502,166014886;1271088,86083859;2087039,06079156;929336
2020-11-04;-1706563,17653973;-10170,7732276064;-741783,268014885;1271854,9388975;2116235,27888472;929573
2020-11-05;-1683419,6015465;-13936,8804716366;-740233,253014885;1278060,34517524;2110777,38985778;951248
2020-11-09;-1600589,04513088;-23619,7760524366;-731264,583614885;1281521,07272354;2114135,33207466;1040183
2020-11-10;-1631949,34102367;-23778,6098379066;-733437,183614885;1289203,14336474;2112656,99111172;1012695
2020-11-11;-1674050,37866509;-24156,1275260666;-736826,178214886;1290043,99197134;2112512,6924347;967524
2020-11-12;-1623343,22045682;-25732,3042398763;-745992,451214885;1296705,841397;2113004,13451458;1014642
2020-11-13;-1707881,67118247;-25502,0189331363;-760162,151214886;1296852,03404916;2134242,80728133;937549
2020-11-16;-1711337,2982355;-25456,5105957664;-760844,596214885;1298699,5089045;2156782,89614165;957844
2020-11-17;-1724215,96046956;-26604,9579178164;-763965,883214885;1306353,84159508;2157280,96000717;948848
2020-11-18;-1723879,30745936;-29104,0473333364;-767813,363214885;1307524,53099858;2162230,18700899;948958
2020-11-19;-1780322,97138655;-30413,3340948166;-775102,446214885;1311835,55332653;2165802,19836972;891799
2020-11-20;-1776612,11563965;-33223,1692987165;-779236,743714886;1312819,21547654;2165971,81317671;889719
2020-11-24;-1729659,68360826;-34846,0289145865;-778636,413214886;1323709,16109463;2127874,9646431;908442
2020-11-25;-1751816,64980578;-35959,3817261564;-777469,103714886;1324925,44790469;2129666,68734213;889347
2020-11-26;-1746125,71197406;-36126,3553241964;-776953,860414885;1329670,52454387;2129793,40316927;900258
2020-11-27;-1716255,42113181;-36782,8894231364;-785605,072414886;1330838,65860605;2134818,72436378;927014
2020-11-30;-1838504,45209023;-39580,8366137664;-785223,232414886;1331415,28568913;2150191,23542975;818298
2020-12-01;-1779145,95427523;-40243,836445166;-790935,904414886;1338043,40905458;2211390,2860807;939108
2020-12-02;-1743846,00967188;-40377,058286476;-791930,957914885;1339157,44421315;2209697,58166009;972701
2020-12-03;-1760070,89822788;-41263,1175968764;-789871,590914886;1345335,23956979;2210242,36716985;964372
2020-12-04;-1794635,28455096;-41742,1019904564;-789871,590914886;1346277,27662622;2252728,70083008;972757
2020-12-09;-1789711,54222846;-43661,8232832366;-785581,353914886;1356814,05679339;2352450,66263319;1090310
2020-12-10;-1799901,04787674;-44482,5672662068;-783184,694914885;1363716,79348591;2352889,51657192;1089038
2020-12-11;-1847905,75742225;-45251,3292664469;-795278,457914885;1365215,00777508;2367434,5368285;1044214
2020-12-14;-1901975,54851445;-45880,5701068768;-794512,182914885;1366142,46877351;2366896,8327627;990671
2020-12-15;-1954481,62673535;-45876,0432111771;-793125,763914885;1373040,44870887;2368751,98515254;948309
2020-12-16;-1968571,26674111;-46420,0072551872;-791977,525914885;1375135,3685699;2368559,43134128;936726
2020-12-17;-1922435,36821419;-46458,6307169574;-789000,190914885;1381969,92486257;2367596,26498346;991672
2020-12-18;-1993145,58606005;-47073,7626947076;-794551,923914885;1383396,92270356;2475691,34996608;1024317
2020-12-21;-1994427,0301119;-46855,3324340978;-785368,525914885;1385054,85074502;2476326,03771586;1034730
2020-12-22;-1995827,48463677;-51631,153648848;-776070,687914885;1393662,17719857;2499553,14900193;1069686
2020-12-23;-2077760,65466487;-51269,0020428279;-772411,638914885;1395600,12575295;2499659,16986963;993818
2020-12-28;-1953263,16360409;-51608,1216878781;-768172,060914885;1405343,79109768;2504159,55510917;1136460
2020-12-29;-1925286,74357194;-54431,092128248;-762944,926114885;1411861,96421895;2503467,79759612;1172667
2020-12-30;-2062880,78008285;-53134,8962121881;-755162,366114886;1414271,54210202;2518189,5003079;1061283
2021-01-04;-1923579,76025563;-54691,4867863482;-754780,790114886;1423326,86720461;2527497,16995225;1217772
2021-01-05;-1934824,40475759;-58309,3066220082;-754399,340114885;1431013,49758672;2526827,55390776;1210308
2021-01-06;-1892406,87954506;-62821,5830119682;-754102,190114885;1433860,45672994;2525516,19594197;1250046
2021-01-07;-1868651,76956085;-67129,9799232082;-753847,220114885;1439603,37511504;2525039,5944839;1275014
2021-01-08;-1975316,03198449;-71993,0464859282;-753838,809114886;1439687,06494434;2526295,82264096;1164835
2021-01-11;-1968656,85602718;-75459,0588660482;-737090,095114885;1441427,1959417;2525740,81406641;1185962
2021-01-12;-1973765,16404683;-78198,9587885282;-732624,910114886;1449447,07186576;2526878,96108448;1191737
2021-01-13;-1920538,5365973;-80355,4514449882;-727577,820114885;1451639,45546831;2526419,35268886;1249587
2021-01-14;-1962500,04030626;-81927,5132294482;-718474,525114886;1457723,89828645;2527400,18036414;1222222
2021-01-15;-1998898,72454101;-83373,2150512882;-712293,592114885;1458844,39120188;2526324,1405053;1190603
2021-01-18;-1979491,2439429;-84345,4930058082;-711686,853114886;1460632,32229667;2470943,26776692;1156052
2021-01-19;-1978938,94758458;-86269,3447837482;-715278,498714885;1470592,68524305;2471450,10584016;1161556
2021-01-20;-1939613,03001941;-89334,9818794582;-721270,570714885;1472273,49432856;2471313,08828519;1193368
2021-01-21;-1938892,27616304;-91615,3600862782;-720206,208714886;1476365,5638827;2471787,2810815;1197439
2021-01-22;-1923936,77687203;-93016,2201904482;-726655,763714885;1477699,32929542;2474922,43148194;1209013
2021-01-25;-1919193,65767588;-94269,7488570182;-725558,669714886;1479411,90622023;2473410,17002755;1213800
2021-01-26;-1941672,12200617;-95525,6403688882;-733386,904714886;1487530,61420389;2474361,05288605;1191307
2021-01-27;-1976204,77177366;-97293,8730813583;-735564,949714885;1488851,87361351;2474777,72095639;1154566
2021-01-28;-1957832,79594716;-98981,4603931382;-735216,264714886;1496116,82224114;2479884,69881404;1183971
2021-01-29;-2048115,55211383;-100016,508253778;-742187,249714885;1497386,17763359;2465266,1324489;1072333
2021-02-01;-1928864,23313481;-102766,039369098;-768255,823714886;1499246,84108643;2496040,25513236;1195401
2021-02-02;-1937133,69044496;-103964,829456028;-765054,873714885;1507950,60892505;2495429,78469082;1197227
2021-02-03;-1933862,57016986;-105603,535359928;-763322,948714886;1509371,55905661;2495185,49518806;1201768
2021-02-04;-1953161,07139468;-107331,442525948;-759969,573714886;1515460,56089476;2495468,52674075;1190467
2021-02-05;-1891320,1104306;-108696,346597138;-758294,457714885;1517102,12505359;2418611,78968903;1177403
2021-02-08;-1890879,02679712;-110170,076863708;-749071,245714886;1518416,15753675;2457163,19183896;1225459
2021-02-09;-1948423,29984198;-112826,958401238;-746892,409714886;1526281,99868895;2461300,66926915;1179440
2021-02-10;-1946730,99692728;-113889,285634078;-746892,409714886;1527738,97787746;2461805,71439878;1182032
2021-02-11;-2010322,78660209;-115085,127530138;-736324,614714885;1533765,4679754;2461893,06087171;1133926
2021-02-12;-2037498,4977182;-116076,452323578;-736302,827214886;1534916,50552247;2461263,27173419;1106302
2021-02-17;-1816000,45120177;-116186,693533698;-731993,804214885;1548029,50951178;2461792,43943857;1345641
2021-02-18;-1876460,84554126;-115761,069222438;-731967,392214885;1553637,15406275;2461124,15291583;1290572
2021-02-19;-1868489,74982078;-116081,612689778;-731553,818814885;1555227,50038221;2462348,68094323;1301451
2021-02-22;-1960309,89286345;-116619,768961798;-736827,650814886;1555522,47099402;2503098,84164611;1244864
2021-02-23;-2069774,26739312;-115943,681969378;-731906,010814885;1562174,93202495;2502927,02815243;1147478
2021-02-24;-2105856,64068676;-115845,945537048;-731906,010814885;1564619,65263336;2503219,94440533;1114231
2021-02-25;-2151401,48981109;-115719,846895678;-731033,350814885;1571982,22103205;2503022,4664896;1076850
2021-02-26;-2220703,06204327;-115233,120937308;-726142,542014885;1573279,66658479;2488708,05841067;999909
2021-03-01;-2138556,85882857;-116620,214854478;-712892,145014885;1574492,10962461;2497073,10907332;1103496
2021-03-02;-2148560,43710453;-118718,425543478;-703521,255414885;1583294,54312355;2487073,57493934;1099568
2021-03-03;-2068228,43643143;-120904,371358898;-692577,489414886;1585747,26173901;2517119,0354662;1221156
2021-03-04;-2083253,80246461;-121887,929208838;-675765,391414886;1593261,49298981;2517163,63009852;1229518
2021-03-05;-2086200,7894381;-123292,075265318;-669440,091414885;1595075,56436329;2516307,39175501;1232450
2021-03-08;-2131021,88427222;-124535,936546268;-665119,902414885;1596134,77418934;2512437,94904403;1187895
2021-03-09;-2162679,61904231;-124618,027377228;-665029,375214885;1604223,19761131;2513740,82402311;1165637
2021-03-10;-2166877,56675884;-125033,664371868;-662904,336214885;1605979,85448226;2574654,71286333;1225819
2021-03-11;-2244381,218323;-125258,765189438;-651382,949414885;1613830,05079596;2575557,88213136;1168365
2021-03-12;-2282744,9540104;-125934,556013698;-658043,699414885;1615380,81601809;2592294,39342089;1140952
2021-03-15;-2303701,33084066;-126601,354627178;-644866,013414885;1616784,69333864;2593222,00554408;1134838
2021-03-16;-2403248,76157983;-127233,016353558;-635516,075414886;1624607,54244809;2592169,31090018;1050779
2021-03-17;-2425866,78089499;-127703,161314848;-631922,795414886;1626437,60981163;2593576,12781309;1034521
2021-03-18;-2375319,17123685;-127068,755369778;-631900,174614885;1633376,05780503;2519242,04341648;1018330
2021-03-19;-2349941,68747589;-127222,763550508;-631873,356014885;1635316,0809308;2519312,72611048;1045591
2021-03-22;-2336228,68058286;-126053,881660698;-638467,171014886;1636697,98179793;2521449,75146051;1057398
2021-03-23;-2374471,17034492;-126438,499259928;-640335,448014886;1643902,79628444;2535398,32133529;1038056
2021-03-25;-2373756,51207765;-126669,563366388;-637674,253014885;1654385,68960985;2568935,63884907;1085221
2021-03-26;-2413076,84164007;-126504,762968248;-633523,224014885;1656217,34429207;2569013,48433113;1052126
2021-03-29;-2383376,81762253;-127006,441822288;-627936,916014886;1657673,1008146;2573609,0746451;1092962
2021-03-30;-2382893,76671228;-126427,120404938;-619449,931014886;1667929,11751409;2573816,70061801;1112975
2021-03-31;-2546833,19139092;-127016,711294918;-625388,731014885;1675335,49608312;2647221,1376176;1023318
2021-04-05;-2143449,80614488;-129120,496354168;-619242,277014885;1684715,73864082;2660506,84087311;1453410
2021-04-06;-2222079,88694716;-128567,246986418;-611140,093014885;1694034,13172449;2660229,09522397;1392476
2021-04-07;-2237683,23670478;-129013,050997648;-603245,878014885;1696160,46890045;2660408,69681686;1386627
2021-04-08;-2409741,46112247;-129010,998281958;-591423,284514886;1701574,10560031;2660467,638319;1231866
2021-04-09;-2533660,03428367;-129853,366046978;-577293,518714885;1701647,62593989;2660411,29310564;1121252
2021-04-12;-2492739,92059855;-130058,324283738;-566574,037714886;1704864,76219665;2660586,52040052;1176079
2021-04-13;-2530614,61361672;-130211,619140248;-553310,853714886;1715178,35428647;2660170,73218538;1161212
2021-04-14;-2574618,06257037;-130584,986082448;-548533,733714886;1717073,04361429;2658357,73875341;1121694
2021-04-15;-2599475,75532609;-131104,560313608;-549814,285714885;1723448,61088746;2659427,99046712;1102482
2021-04-16;-2668550,09446764;-131362,916430898;-549676,402714886;1724602,29343481;2620364,12017861;995377
2021-04-19;-2630593,50800512;-131407,691292578;-536227,986714885;1727514,08328144;2655604,10273114;1084889
2021-04-20;-2650271,6927363;-131520,918026738;-528753,227714885;1735957,30350152;2655743,5349764;1081155
2021-04-21;-2655484,2925905;-131873,947650068;-523358,067714886;1737796,54530657;2656232,76264888;1083313
2021-04-22;-2657373,23601986;-132586,605228438;-517072,134614885;1744836,18952043;2656318,78634275;1094123
