Fecha;Dólar Futuro;REM;Ritmo últimas 10 ruedas;Suba de 30% en el año;Suba de 40% en el año;Suba de 50% en el año;Suba de 60% en el año;Suba de 70% en el año
2022-12-09;152,263636363636;159,917018598494;128,576424995606;131,567393159288;141,025346346108;150,440626809028;159,816257608347;169,154871934642
2022-12-12;152,472727272727;160,172141905504;128,826310295691;131,852336088463;141,425446795631;150,961523725768;160,463168947337;169,932650326533
2022-12-13;152,681818181818;160,427265212513;128,909713270544;131,94745413602;141,559065701675;151,135556521752;160,67938744809;170,192703701076
2022-12-14;152,890909090909;160,682388519523;128,993170241015;132,042640801573;141,692810850998;151,309789947761;160,895897295702;170,453155043624
2022-12-15;153,1;160,937511826532;129,076681242061;132,137896134621;141,826682362875;151,484224235085;161,112698882751;170,714004963198
2022-12-16;153,309090909091;161,192635133541;129,160246308661;132,233220184703;141,960680356691;151,658859615283;161,329792602345;170,975254069754
2022-12-19;153,518181818182;161,447758440551;129,411266251928;132,519605133046;142,363434425353;152,183974632719;161,982830495444;171,761402624877
2022-12-20;153,727272727273;161,70288174756;129,495047930998;132,61520454734;142,497939543065;152,359416705346;162,201096686915;172,024254597604
2022-12-21;153,936363636364;161,958005054569;129,578883850861;132,710872926886;142,632571741348;152,535061032652;162,419656984435;172,287508821118
2022-12-22;154,145454545455;162,213128361579;129,662774046633;132,806610321436;142,76733114027;152,710907847801;162,638511784303;172,551165910998
2022-12-23;154,354545454545;162,468251668588;129,746718553453;132,902416780777;142,902217860009;152,886957384227;162,857661483349;172,815226483762
2022-12-26;154,563636363636;162,723374975598;129,998878291927;133,190251045959;143,307643147626;153,416324659546;163,516883951899;173,609835278717
2022-12-27;154,772727272727;162,978498282607;130,083040394778;133,286334263056;143,443040354699;153,593187420806;163,73721722668;173,875515967104
2022-12-28;154,981818181818;163,233621589616;130,167256984712;133,38248679442;143,578565485191;153,770254074556;163,957847392833;174,141603235154
2022-12-29;155,190909090909;163,488744896626;130,251528097004;133,478708690054;143,714218659965;153,947524855847;164,178774850409;174,408097705067
2022-12-30;155,4;163,743868203635;130,33585376695;133,574999999997;143,849999999996;154,125000000006;164,399999999997;174,674999999998
