Fecha;Reservas
2016-07-15;33926,5965160483
2016-07-18;33844,9704583228
2016-07-19;34038,7438125404
2016-07-20;33899,875495387
2016-07-21;33849,5389266266
2016-07-22;33784,3039509648
2016-07-25;33691,4072259508
2016-07-26;34290,4996183717
2016-07-27;34273,8862209924
2016-07-28;34243,7301592427
2016-07-29;32511,2072506909
2016-08-01;32628,2029145257
2016-08-02;32617,9159877846
2016-08-03;32496,7910195494
2016-08-04;32478,6674004025
2016-08-05;32452,9662015254
2016-08-08;32487,9257421613
2016-08-09;32534,6265669396
2016-08-10;32565,767024722
2016-08-11;32424,7892545936
2016-08-12;32250,8419367712
2016-08-16;32238,8013957683
2016-08-17;32086,6503242579
2016-08-18;32337,6646716546
2016-08-19;31962,8445654509
2016-08-22;31964,4958203148
2016-08-23;31931,3747008326
2016-08-24;31846,4606640887
2016-08-25;31923,5337147087
2016-08-26;31809,2302138609
2016-08-29;31557,3332746966
2016-08-30;31432,0592191552
2016-08-31;31149,636233813
2016-09-01;31102,1228632223
2016-09-02;31070,3101224309
2016-09-05;31125,60117786
2016-09-06;31324,3554657799
2016-09-07;31330,0015177304
2016-09-08;31265,3907520068
2016-09-09;31273,9039526853
2016-09-12;31249,7567029229
2016-09-13;31083,8694998518
2016-09-14;31028,0810816649
2016-09-15;30872,8132604041
2016-09-16;30812,8946271201
2016-09-19;30742,924339087
2016-09-20;30696,562523473
2016-09-21;30709,7193515033
2016-09-22;30735,6590971605
2016-09-23;30748,1020761555
2016-09-26;30708,1075237829
2016-09-27;30595,6113785816
2016-09-28;30388,8310461072
2016-09-29;30009,2989906118
2016-09-30;29901,5680456553
2016-10-03;32295,7897692473
2016-10-04;32468,7546346877
2016-10-05;32509,9569682233
2016-10-06;32468,6840595197
2016-10-07;32533,0142280389
2016-10-11;32457,2155451067
2016-10-12;35552,4548848068
2016-10-13;35481,8793678192
2016-10-14;35544,7498348413
2016-10-17;39330,8133294293
2016-10-18;39714,877737866
2016-10-19;39650,5273946924
2016-10-20;40631,5801006765
2016-10-21;40263,9476666363
2016-10-24;40571,9330959261
2016-10-25;40839,8610121865
2016-10-26;40884,8108829049
2016-10-27;39840,860577626
2016-10-28;40019,6656031305
2016-10-31;37210,424083606
2016-11-01;37532,6674807216
2016-11-02;37621,7523054905
2016-11-03;37616,2316511921
2016-11-04;37939,4603555508
2016-11-07;37691,3409105076
2016-11-08;38069,9559980551
2016-11-09;38058,1296036611
2016-11-10;38015,7829623466
2016-11-11;37957,9118765939
2016-11-14;37937,5099294331
2016-11-15;37900,7745426305
2016-11-16;37874,7665805807
2016-11-17;37425,4818304094
2016-11-18;37283,2529744162
2016-11-21;37460,5940878616
2016-11-22;37609,55760123
2016-11-23;37554,1374264935
2016-11-24;37574,5952010831
2016-11-25;37681,4754309456
2016-11-29;37560,5454586922
2016-11-30;37377,7031868173
2016-12-01;37274,7095794545
2016-12-02;37535,973681676
2016-12-05;37537,0005227928
2016-12-06;37592,24931845
2016-12-07;37810,5615664901
2016-12-12;36775,8028670538
2016-12-13;36868,6101647728
2016-12-14;37006,7759087933
2016-12-15;36877,5397159139
2016-12-16;37086,3003749046
2016-12-19;37202,7382357533
2016-12-20;37929,9116117569
2016-12-21;38189,2879787397
2016-12-22;38172,6352608947
2016-12-23;38511,3115177495
2016-12-26;38508,6213715422
2016-12-27;38955,6646556785
2016-12-28;39204,4213617043
2016-12-29;39361,7823156719
2016-12-30;39308,3155417597
2017-01-02;39296,4658481111
2017-01-03;39486
2017-01-04;39580
2017-01-05;39856
2017-01-06;39802
2017-01-09;39661
2017-01-10;39702
2017-01-11;39665
2017-01-12;39890
2017-01-13;40114
2017-01-16;40135
2017-01-17;40202
2017-01-18;40134
2017-01-19;40051
2017-01-20;40003
2017-01-23;40002
2017-01-24;39915
2017-01-25;39884
2017-01-26;46634
2017-01-27;46651
2017-01-30;46847
2017-01-31;46887
2017-02-01;46750
2017-02-02;46647
2017-02-03;46653
2017-02-06;46705
2017-02-07;46743
2017-02-08;47178
2017-02-09;47178
2017-02-10;47431
2017-02-13;47360
2017-02-14;47188
2017-02-15;48624
2017-02-16;48702
2017-02-17;49085
2017-02-20;49052
2017-02-21;50751
2017-02-22;50768
2017-02-23;50801
2017-02-24;50608
2017-03-01;50551
2017-03-02;51114
2017-03-03;51010
2017-03-06;51495
2017-03-07;51457
2017-03-08;51494
2017-03-09;51599
2017-03-10;51651
2017-03-13;51816
2017-03-14;51772
2017-03-15;51618
2017-03-16;51649
2017-03-17;51667
2017-03-20;51929
2017-03-21;51950
2017-03-22;51926
2017-03-23;51745
2017-03-27;51661
2017-03-28;51515
2017-03-29;51190
2017-03-30;50907
2017-03-31;50522
2017-04-03;51851
2017-04-04;51885
2017-04-05;51926
2017-04-06;52008
2017-04-07;52091
2017-04-10;52088
2017-04-11;52246
2017-04-12;52696
2017-04-17;48579
2017-04-18;49095
2017-04-19;48944
2017-04-20;48892
2017-04-21;48314
2017-04-24;48349
2017-04-25;48260
2017-04-26;48176
2017-04-27;48460
2017-04-28;48217
2017-05-02;48227
2017-05-03;48361
2017-05-04;48336
2017-05-05;48360
2017-05-08;48032
2017-05-09;48040
2017-05-10;48056
2017-05-11;48075
2017-05-12;48628
2017-05-15;48566
2017-05-16;48659
2017-05-17;48627
2017-05-18;48400
2017-05-19;48027
2017-05-22;47855
2017-05-23;47468
2017-05-24;46767
2017-05-26;45872
2017-05-29;45851
2017-05-30;45814
2017-05-31;46146
2017-06-01;45082
2017-06-02;45070
2017-06-05;45142
2017-06-06;45093
2017-06-07;45080
2017-06-08;44922
2017-06-09;44899
2017-06-12;44775
2017-06-13;44641
2017-06-14;44733
2017-06-15;44632
2017-06-16;44780
2017-06-19;44758
2017-06-21;45872
2017-06-22;45917
2017-06-23;45897
2017-06-26;45687
2017-06-27;45546
2017-06-28;47703
2017-06-29;46997
2017-06-30;47995
2017-07-03;47819
2017-07-04;47761
2017-07-05;47793
2017-07-06;47995
2017-07-07;48569
2017-07-10;48512
2017-07-11;48455
2017-07-12;48327
2017-07-13;48273
2017-07-14;48246
2017-07-17;47951
2017-07-18;47781
2017-07-19;47702
2017-07-20;48115
2017-07-21;48138
2017-07-24;47869
2017-07-25;47513
2017-07-26;47391
2017-07-27;47471
2017-07-28;47098
2017-07-31;47014
2017-08-01;46840
2017-08-02;46821
2017-08-03;46770
2017-08-04;49305
2017-08-07;49081
2017-08-08;48982
2017-08-09;48641
2017-08-10;48366
2017-08-11;48216
2017-08-14;47754
2017-08-15;47740
2017-08-16;47848
2017-08-17;48049
2017-08-18;47992
2017-08-22;47941
2017-08-23;47783
2017-08-24;47908
2017-08-25;49022
2017-08-28;49381
2017-08-29;49343
2017-08-30;49235
2017-08-31;48877
2017-09-01;49433
2017-09-04;49477
2017-09-05;51296
2017-09-06;51317
2017-09-07;51240
2017-09-08;51274
2017-09-11;51078
2017-09-12;50890
2017-09-13;51043
2017-09-14;50975
2017-09-15;51024
2017-09-18;50839
2017-09-19;51112
2017-09-20;51366
2017-09-21;51292
2017-09-22;51331
2017-09-25;51158
2017-09-26;50971
2017-09-27;50889
2017-09-28;50515
2017-09-29;50237
2017-10-02;50646
2017-10-03;50655
2017-10-04;50726
2017-10-05;50847
2017-10-06;50860
2017-10-09;50892
2017-10-10;51077
2017-10-11;50943
2017-10-12;51913
2017-10-13;52852
2017-10-17;52591
2017-10-18;52456
2017-10-19;52501
2017-10-20;51942
2017-10-23;51986
2017-10-24;51921
2017-10-25;51884
2017-10-26;51864
2017-10-27;51903
2017-10-30;51995
2017-10-31;51810
2017-11-01;52124
2017-11-02;52210
2017-11-03;52066
2017-11-07;51563
2017-11-08;51599
2017-11-09;54748
2017-11-10;54730
2017-11-13;54750
2017-11-14;54746
2017-11-15;54653
2017-11-16;54571
2017-11-17;54503
2017-11-21;54599
2017-11-22;55004
2017-11-23;54928
2017-11-24;54968
2017-11-27;54919
2017-11-28;54764
2017-11-29;54662
2017-11-30;54563
2017-12-01;54905
2017-12-04;54849
2017-12-05;54749
2017-12-06;54816
2017-12-07;55163
2017-12-11;55300
2017-12-12;55308
2017-12-13;55417
2017-12-14;55502
2017-12-15;55997
2017-12-18;55906
2017-12-19;55932
2017-12-20;56086
2017-12-21;56224
2017-12-22;56415
2017-12-26;56339
2017-12-27;56280
2017-12-28;56148,7
2017-12-29;55055
2018-01-02;55731,1
2018-01-03;55705,9
2018-01-04;55623
2018-01-05;55458,6
2018-01-08;55260,8
2018-01-09;55130,3
2018-01-10;55021,7
2018-01-11;63906,1
2018-01-12;63683,4
2018-01-15;63746,4
2018-01-16;63587,7
2018-01-17;63503,8
2018-01-18;63378,4
2018-01-19;63225,3
2018-01-22;63147,7
2018-01-23;63121,6
2018-01-24;63166,8
2018-01-25;62942,9
2018-01-26;62533
2018-01-29;62402,6
2018-01-30;62241,7
2018-01-31;62023,8
2018-02-01;62173,6
2018-02-02;62216
2018-02-05;62228,1
2018-02-06;62366,5
2018-02-07;62622
2018-02-08;62565,1
2018-02-09;62587,2
2018-02-14;62665,4
2018-02-15;62460,3
2018-02-16;62312,9
2018-02-19;62291,7
2018-02-20;62216,5
2018-02-21;62268,1
2018-02-22;62226,4
2018-02-23;62118
2018-02-26;62124,1
2018-02-27;61814,5
2018-02-28;61508,5
2018-03-01;61450,4
2018-03-02;61766,8
2018-03-05;61706,9
2018-03-06;62456,2
2018-03-07;62609,7
2018-03-08;62515,3
2018-03-09;62414,2
2018-03-12;62364,1
2018-03-13;62389,8
2018-03-14;62234,8
2018-03-15;61950,9
2018-03-16;61688,9
2018-03-19;61603,8
2018-03-20;61558,8
2018-03-21;61616,4
2018-03-22;61137,1
2018-03-23;60898,7
2018-03-26;60920,4
2018-03-27;60721,5
2018-03-28;61725,9
2018-04-03;61548
2018-04-04;61566,1
2018-04-05;61666,7
2018-04-06;61610,2
2018-04-09;61668,2
2018-04-10;61769,2
2018-04-11;61839,8
2018-04-12;61832,1
2018-04-13;61648,1
2018-04-16;61376,5
2018-04-17;61476,2
2018-04-18;61364,3
2018-04-19;62455,9
2018-04-20;61599
2018-04-23;61185,1
2018-04-24;60794,7
2018-04-25;59423,5
2018-04-26;58401,3
2018-04-27;56623
2018-05-02;55998,2
2018-05-03;56146,9
2018-05-04;56014,8
2018-05-07;55592,6
2018-05-08;55195,9
2018-05-09;57015,7
2018-05-10;56321,5
2018-05-11;54427,6
2018-05-14;53421,7
2018-05-15;52727
2018-05-16;52433
2018-05-17;54426,9
2018-05-18;54320,8
2018-05-21;54274,4
2018-05-22;54261,5
2018-05-23;53598,3
2018-05-24;52102,1
2018-05-28;51930,1
2018-05-29;50922,2
2018-05-30;50589,8
2018-05-31;50098,1
2018-06-01;50213
2018-06-04;49927,9
2018-06-05;49958,2
2018-06-06;50039,8
2018-06-07;49850,8
2018-06-08;49650,3
2018-06-11;49637,6
2018-06-12;49099,5
2018-06-13;48972,9
2018-06-14;49065,1
2018-06-15;48467,7
2018-06-18;48285,5
2018-06-19;48101,5
2018-06-21;48477,8
2018-06-22;63274
2018-06-25;63213,1
2018-06-26;63162,4
2018-06-27;62994,3
2018-06-28;62950,1
2018-06-29;61881
2018-07-02;61234,2
2018-07-03;61092,7
2018-07-04;61084,5
2018-07-05;60942,6
2018-07-06;60921,8
2018-07-10;60683,4
2018-07-11;60547,4
2018-07-12;60712
2018-07-13;61322,4
2018-07-16;61307,8
2018-07-17;60949,6
2018-07-18;59921,1
2018-07-19;59711,2
2018-07-20;59738,4
2018-07-23;59433,9
2018-07-24;59111,6
2018-07-25;58800,4
2018-07-26;58536,4
2018-07-27;58095,4
2018-07-30;58086,5
2018-07-31;57996,2
2018-08-01;57828,1
2018-08-02;57741,4
2018-08-03;57799,4
2018-08-06;57688,9
2018-08-07;57657,1
2018-08-08;57580,1
2018-08-09;57519
2018-08-10;56873,9
2018-08-13;56622,7
2018-08-14;56258
2018-08-15;54648,3
2018-08-16;54655
2018-08-17;54795,7
2018-08-21;55031,7
2018-08-22;55075,8
2018-08-23;55082,6
2018-08-24;55340
2018-08-27;55144,1
2018-08-28;54696,9
2018-08-29;54302,6
2018-08-30;53794,3
2018-08-31;52657,7
2018-09-03;52389,9
2018-09-04;51445,9
2018-09-05;51055,7
2018-09-06;51143,5
2018-09-07;51213,7
2018-09-10;51089,5
2018-09-11;50996,2
2018-09-12;50616,4
2018-09-13;50531,9
2018-09-14;50008,4
2018-09-17;49614,2
2018-09-18;49220
2018-09-19;49029,4
2018-09-20;48982
2018-09-21;49569
2018-09-24;49540,9
2018-09-25;49601,6
2018-09-26;49568,3
2018-09-27;49556
2018-09-28;49003,4
2018-10-01;48854,7
2018-10-02;48912,4
2018-10-03;48963,1
2018-10-04;49013,7
2018-10-05;49140,5
2018-10-08;49012,5
2018-10-09;48886
2018-10-10;48766,4
2018-10-11;48877,3
2018-10-12;48543,4
2018-10-16;48449,2
2018-10-17;48268
2018-10-18;48492,2
2018-10-19;48585,2
2018-10-22;48496,2
2018-10-23;48563,9
2018-10-24;48477,2
2018-10-25;48285,3
2018-10-26;47992,7
2018-10-29;47867,3
2018-10-30;54040,4
2018-10-31;53955,1
2018-11-01;54219,9
2018-11-02;54254,5
2018-11-05;54066,3
2018-11-07;53375,5
2018-11-08;53241,5
2018-11-09;53062,8
2018-11-12;52988,3
2018-11-13;52925,7
2018-11-14;52831,7
2018-11-15;52697,5
2018-11-16;52197,9
2018-11-20;52055
2018-11-21;51826,4
2018-11-22;51830,3
2018-11-23;51735,9
2018-11-26;51585,1
2018-11-27;51442,9
2018-11-28;51450,4
2018-11-29;51193,2
2018-12-03;51296,4
2018-12-04;51121,5
2018-12-05;50271,9
2018-12-06;49994,6
2018-12-07;50064,7
2018-12-10;49846,1
2018-12-11;49788,3
2018-12-12;49885
2018-12-13;49921,9
2018-12-14;49887
2018-12-17;58605,9
2018-12-18;58641,9
2018-12-19;58710,5
2018-12-20;58580,1
2018-12-21;66324
2018-12-26;66446,8
2018-12-27;66112,1
2018-12-28;65786,3298270486
2019-01-02;65825,1
2019-01-03;65817,4
2019-01-04;65716,1
2019-01-07;65735,7
2019-01-08;65817,7
2019-01-09;65945,6
2019-01-10;66041,7
2019-01-11;66035,8
2019-01-14;65960,7
2019-01-15;66019,8
2019-01-16;66165
2019-01-17;66256,7
2019-01-18;66429,4
2019-01-21;66418,3
2019-01-22;66489,7
2019-01-23;66621
2019-01-24;66518,5
2019-01-25;66413
2019-01-28;66428,5
2019-01-29;66449
2019-01-30;66408,5
2019-01-31;66811,2
2019-02-01;66843,3
2019-02-04;66845,3
2019-02-05;66962
2019-02-06;67000,9
2019-02-07;66980,4
2019-02-08;66893,7
2019-02-11;66783,1
2019-02-12;66918,2
2019-02-13;67054,4
2019-02-14;66954,6
2019-02-15;66924,6
2019-02-18;66971,8
2019-02-19;67012,2
2019-02-20;67034,3
2019-02-21;66984,3
2019-02-22;67009,9
2019-02-25;67043,8
2019-02-26;66992,7
2019-02-27;66985,9
2019-02-28;68014,9
2019-03-01;68344,9
2019-03-06;68351,6
2019-03-07;68420,5
2019-03-08;68578,3
2019-03-11;68526,1
2019-03-12;68488,2
2019-03-13;68483
2019-03-14;68391,7
2019-03-15;68284,7
2019-03-18;68302,9
2019-03-19;68250,4
2019-03-20;68312,1
2019-03-21;68204,1
2019-03-22;68043,3
2019-03-25;67509,2
2019-03-26;67182,6
2019-03-27;66870,2
2019-03-28;66413,9
2019-03-29;66187,1
2019-04-01;66212,7
2019-04-03;66262,5
2019-04-04;66375,4
2019-04-05;66622,6
2019-04-08;66661,6
2019-04-09;77481
2019-04-10;77334
2019-04-11;77094,9
2019-04-12;76984,7
2019-04-15;76893,7
2019-04-16;76794,4
2019-04-17;76663
2019-04-22;72803
2019-04-23;72558,6
2019-04-24;72329,7
2019-04-25;72086,9
2019-04-26;71903,2
2019-04-29;71747,1
2019-04-30;71662,5
2019-05-02;71528,8
2019-05-03;71295
2019-05-06;70860,4
2019-05-07;68931,4
2019-05-08;68757,5
2019-05-09;68431,4
2019-05-10;68113,7
2019-05-13;67800,1
2019-05-14;67461,2
2019-05-15;67306
2019-05-16;67244,1
2019-05-17;66997,9
2019-05-20;67063,2
2019-05-21;67102,6
2019-05-22;67070,8
2019-05-23;66491,4
2019-05-24;65598,3
2019-05-27;65580,6
2019-05-28;65219,3
2019-05-29;64680,6
2019-05-30;64744
2019-05-31;64779,4
2019-06-03;64782,4
2019-06-04;64750,7
2019-06-05;64660,7
2019-06-06;64659,7
2019-06-07;64757,3
2019-06-10;64699,4
2019-06-11;64763,6
2019-06-12;64675,7
2019-06-13;63780,8
2019-06-14;63782,2
2019-06-18;63980,6
